RL Commander Backtest Detailed Report
================================================================================
Model Path      : /Users/hwanghoyeon/Documents/crypto_bot/v2/models/rl_commander/runs/m003/best_model.zip
Initial Balance : 10000.00
Final Balance   : 375.31
Total Return(%) : -96.25
Test Period     : 2023-05-06 14:35:00 ~ 2026-05-04 13:05:00
Total Trades    : 2389
Long Trades     : 748
Short Trades    : 1641
Win Rate(%)     : 49.23

Column Guide
--------------------------------------------------------------------------------
entry_time     : 포지션 진입 시각 (전체 데이터 기간 datetime 기준)
exit_time      : 포지션 청산 시각
entry_step     : 전체 데이터 내 진입 인덱스(5분봉 기준 step)
exit_step      : 전체 데이터 내 청산 인덱스
hold           : 보유한 step 수 (1 step = 5분)
entry_px       : 진입 가격
exit_px        : 청산 가격
gross%         : 수수료 제외 수익률(%)
net%           : 수수료 포함 순수익률(%)
exit_type      : 청산 유형 (manual=모델 청산, forced=에피소드 종료 강제청산)

Trade Logs
--------------------------------------------------------------------------------
   # |  side |          entry_time |           exit_time | entry_step | exit_step | hold |     entry_px |      exit_px |   gross% |     net% |  exit_type
---------------------------------------------------------------------------------------------------------------------------------------------------------
 538 | SHORT | 2024-04-13 01:45:00 | 2024-04-13 01:55:00 |      98630 |     98632 |    2 |   66148.5469 |   65883.2031 |    0.401 |    0.301 |     manual
 539 | SHORT | 2024-04-13 02:00:00 | 2024-04-13 19:55:00 |      98633 |     98848 |  215 |   66166.1016 |   64731.7695 |    2.168 |    2.068 |     manual
 540 |  LONG | 2024-04-13 20:00:00 | 2024-04-13 23:00:00 |      98849 |     98885 |   36 |   64092.3203 |   64787.9805 |    1.085 |    0.985 |     manual
 541 | SHORT | 2024-04-13 23:05:00 | 2024-04-13 23:25:00 |      98886 |     98890 |    4 |   65252.8086 |   64401.0000 |    1.305 |    1.205 |     manual
 542 | SHORT | 2024-04-13 23:30:00 | 2024-04-14 00:20:00 |      98891 |     98901 |   10 |   64481.1797 |   63391.7812 |    1.689 |    1.589 |     manual
 543 | SHORT | 2024-04-14 00:25:00 | 2024-04-14 02:35:00 |      98902 |     98928 |   26 |   63537.0000 |   63156.7109 |    0.599 |    0.499 |     manual
 544 | SHORT | 2024-04-14 02:40:00 | 2024-04-14 03:00:00 |      98929 |     98933 |    4 |   63154.6289 |   62630.9414 |    0.829 |    0.729 |     manual
 545 | SHORT | 2024-04-14 03:05:00 | 2024-04-14 03:10:00 |      98934 |     98935 |    1 |   62431.3398 |   62171.4219 |    0.416 |    0.316 |     manual
 546 | SHORT | 2024-04-14 03:15:00 | 2024-04-16 10:20:00 |      98936 |     99597 |  661 |   62649.0195 |   62454.5000 |    0.310 |    0.210 |     manual
 547 | SHORT | 2024-04-16 12:00:00 | 2024-04-16 13:45:00 |      99617 |     99638 |   21 |   62944.9688 |   62318.0781 |    0.996 |    0.896 |     manual
 548 | SHORT | 2024-04-16 14:10:00 | 2024-04-16 14:30:00 |      99643 |     99647 |    4 |   62886.2305 |   62196.9492 |    1.096 |    0.996 |     manual
 549 | SHORT | 2024-04-16 14:35:00 | 2024-04-16 14:55:00 |      99648 |     99652 |    4 |   62266.4883 |   62095.3789 |    0.275 |    0.175 |     manual
 550 | SHORT | 2024-04-16 15:10:00 | 2024-04-16 15:40:00 |      99655 |     99661 |    6 |   62009.3906 |   61961.9805 |    0.076 |   -0.024 |     manual
 551 | SHORT | 2024-04-16 16:35:00 | 2024-04-17 12:50:00 |      99672 |     99915 |  243 |   61900.0781 |   62281.2305 |   -0.616 |   -0.716 |     manual
 552 | SHORT | 2024-04-17 13:40:00 | 2024-04-17 14:10:00 |      99925 |     99931 |    6 |   62760.0000 |   62117.9883 |    1.023 |    0.923 |     manual
 553 | SHORT | 2024-04-17 14:15:00 | 2024-04-17 14:20:00 |      99932 |     99933 |    1 |   61508.0000 |   61328.0000 |    0.293 |    0.193 |     manual
 554 | SHORT | 2024-04-19 00:00:00 | 2024-04-19 01:00:00 |     100337 |    100349 |   12 |   63282.0000 |   62539.0000 |    1.174 |    1.074 |     manual
 555 | SHORT | 2024-04-26 02:30:00 | 2024-04-26 10:55:00 |     102383 |    102484 |  101 |   64441.1797 |   64094.9805 |    0.537 |    0.437 |     manual
 556 | SHORT | 2024-04-26 23:00:00 | 2024-04-27 00:00:00 |     102629 |    102641 |   12 |   63909.0000 |   63779.7383 |    0.202 |    0.102 |     manual
 557 | SHORT | 2024-04-27 00:10:00 | 2024-04-27 00:30:00 |     102643 |    102647 |    4 |   63896.8906 |   63494.6914 |    0.629 |    0.529 |     manual
 558 | SHORT | 2024-04-27 01:30:00 | 2024-04-27 01:35:00 |     102659 |    102660 |    1 |   62738.7812 |   62710.9102 |    0.044 |   -0.056 |     manual
 559 | SHORT | 2024-04-27 01:40:00 | 2024-04-27 01:45:00 |     102661 |    102662 |    1 |   62699.3398 |   62601.5195 |    0.156 |    0.056 |     manual
 560 | SHORT | 2024-04-27 02:10:00 | 2024-04-27 10:45:00 |     102667 |    102770 |  103 |   62882.0312 |   62761.2383 |    0.192 |    0.092 |     manual
 561 |  LONG | 2024-04-27 11:30:00 | 2024-04-27 15:05:00 |     102779 |    102822 |   43 |   62852.1094 |   63168.2305 |    0.503 |    0.403 |     manual
 562 |  LONG | 2024-04-27 20:30:00 | 2024-04-28 08:00:00 |     102887 |    103025 |  138 |   63227.8711 |   63912.2812 |    1.082 |    0.982 |     manual
 563 |  LONG | 2024-04-28 08:05:00 | 2024-04-28 08:45:00 |     103026 |    103034 |    8 |   63869.9805 |   63750.2188 |   -0.188 |   -0.288 |     manual
 564 |  LONG | 2024-04-28 09:20:00 | 2024-04-28 15:25:00 |     103041 |    103114 |   73 |   63800.6602 |   63534.7891 |   -0.417 |   -0.517 |     manual
 565 |  LONG | 2024-04-28 20:35:00 | 2024-04-28 22:15:00 |     103176 |    103196 |   20 |   63658.1484 |   63457.5000 |   -0.315 |   -0.415 |     manual
 566 |  LONG | 2024-04-28 22:20:00 | 2024-04-28 22:25:00 |     103197 |    103198 |    1 |   63479.3516 |   63483.1016 |    0.006 |   -0.094 |     manual
 567 |  LONG | 2024-04-28 22:30:00 | 2024-04-28 22:35:00 |     103199 |    103200 |    1 |   63211.6992 |   63179.0781 |   -0.052 |   -0.152 |     manual
 568 |  LONG | 2024-04-28 22:40:00 | 2024-04-28 22:45:00 |     103201 |    103202 |    1 |   63246.8984 |   63141.3906 |   -0.167 |   -0.267 |     manual
 569 |  LONG | 2024-04-28 22:50:00 | 2024-04-28 22:55:00 |     103203 |    103204 |    1 |   63167.9102 |   63144.5000 |   -0.037 |   -0.137 |     manual
 570 |  LONG | 2024-04-28 23:00:00 | 2024-04-28 23:05:00 |     103205 |    103206 |    1 |   62967.8984 |   63018.8281 |    0.081 |   -0.019 |     manual
 571 |  LONG | 2024-04-28 23:10:00 | 2024-04-29 00:00:00 |     103207 |    103217 |   10 |   62969.8008 |   63141.1094 |    0.272 |    0.172 |     manual
 572 | SHORT | 2024-04-29 00:05:00 | 2024-04-29 02:45:00 |     103218 |    103250 |   32 |   63254.4609 |   62742.2891 |    0.810 |    0.710 |     manual
 573 | SHORT | 2024-04-29 02:50:00 | 2024-04-29 03:00:00 |     103251 |    103253 |    2 |   62743.9492 |   62550.8086 |    0.308 |    0.208 |     manual
 574 | SHORT | 2024-04-29 03:10:00 | 2024-04-29 06:55:00 |     103255 |    103300 |   45 |   62550.3008 |   62193.6914 |    0.570 |    0.470 |     manual
 575 | SHORT | 2024-04-29 07:30:00 | 2024-04-29 13:55:00 |     103307 |    103384 |   77 |   62255.0586 |   62014.3086 |    0.387 |    0.287 |     manual
 576 | SHORT | 2024-04-29 14:10:00 | 2024-04-30 08:30:00 |     103387 |    103607 |  220 |   62246.3594 |   62315.2500 |   -0.111 |   -0.211 |     manual
 577 | SHORT | 2024-04-30 12:30:00 | 2024-04-30 13:50:00 |     103655 |    103671 |   16 |   61201.4805 |   60787.3594 |    0.677 |    0.577 |     manual
 578 | SHORT | 2024-04-30 14:10:00 | 2024-04-30 14:25:00 |     103675 |    103678 |    3 |   60574.1094 |   60835.8398 |   -0.432 |   -0.532 |     manual
 579 | SHORT | 2024-04-30 14:35:00 | 2024-04-30 15:40:00 |     103680 |    103693 |   13 |   61216.9219 |   60694.3711 |    0.854 |    0.754 |     manual
 580 | SHORT | 2024-04-30 15:45:00 | 2024-04-30 15:50:00 |     103694 |    103695 |    1 |   60732.7617 |   60692.0117 |    0.067 |   -0.033 |     manual
 581 | SHORT | 2024-04-30 16:10:00 | 2024-04-30 16:20:00 |     103699 |    103701 |    2 |   60737.9609 |   60367.3984 |    0.610 |    0.510 |     manual
 582 | SHORT | 2024-04-30 16:25:00 | 2024-04-30 17:40:00 |     103702 |    103717 |   15 |   60281.4102 |   60183.4805 |    0.162 |    0.062 |     manual
 583 | SHORT | 2024-04-30 22:00:00 | 2024-05-01 01:05:00 |     103769 |    103806 |   37 |   60311.2695 |   59951.8516 |    0.596 |    0.496 |     manual
 584 | SHORT | 2024-05-01 01:30:00 | 2024-05-01 02:05:00 |     103811 |    103818 |    7 |   60343.3398 |   59797.4688 |    0.905 |    0.805 |     manual
 585 | SHORT | 2024-05-01 02:35:00 | 2024-05-01 05:55:00 |     103824 |    103864 |   40 |   59833.4883 |   60055.8789 |   -0.372 |   -0.472 |     manual
 586 | SHORT | 2024-05-01 12:00:00 | 2024-05-01 13:15:00 |     103937 |    103952 |   15 |   57778.1094 |   57748.9883 |    0.050 |   -0.050 |     manual
 587 | SHORT | 2024-05-01 14:40:00 | 2024-05-01 15:10:00 |     103969 |    103975 |    6 |   57458.4414 |   56974.8008 |    0.842 |    0.742 |     manual
 588 | SHORT | 2024-05-03 00:10:00 | 2024-05-03 10:50:00 |     104371 |    104499 |  128 |   59043.0391 |   58911.8789 |    0.222 |    0.122 |     manual
 589 |  LONG | 2024-05-03 12:10:00 | 2024-05-03 12:30:00 |     104515 |    104519 |    4 |   59126.6289 |   60106.0391 |    1.656 |    1.556 |     manual
 590 |  LONG | 2024-05-03 12:35:00 | 2024-05-03 13:00:00 |     104520 |    104525 |    5 |   60157.1211 |   61136.6289 |    1.628 |    1.528 |     manual
 591 | SHORT | 2024-05-03 23:00:00 | 2024-05-04 02:25:00 |     104645 |    104686 |   41 |   62829.9609 |   62715.9492 |    0.181 |    0.081 |     manual
 592 | SHORT | 2024-05-04 02:30:00 | 2024-05-04 02:35:00 |     104687 |    104688 |    1 |   62650.0000 |   62647.6797 |    0.004 |   -0.096 |     manual
 593 | SHORT | 2024-05-04 02:40:00 | 2024-05-04 02:55:00 |     104689 |    104692 |    3 |   62666.3086 |   62698.2305 |   -0.051 |   -0.151 |     manual
 594 | SHORT | 2024-05-04 03:00:00 | 2024-05-07 18:45:00 |     104693 |    105746 | 1053 |   62701.4805 |   63058.2891 |   -0.569 |   -0.669 |     manual
 595 | SHORT | 2024-05-07 22:40:00 | 2024-05-07 23:05:00 |     105793 |    105798 |    5 |   63006.3086 |   62480.9297 |    0.834 |    0.734 |     manual
 596 | SHORT | 2024-05-07 23:45:00 | 2024-05-08 05:10:00 |     105806 |    105871 |   65 |   62415.9219 |   62494.2188 |   -0.125 |   -0.225 |     manual
 597 | SHORT | 2024-05-08 10:15:00 | 2024-05-08 11:05:00 |     105932 |    105942 |   10 |   62391.8711 |   62272.4492 |    0.191 |    0.091 |     manual
 598 | SHORT | 2024-05-08 11:10:00 | 2024-05-08 11:35:00 |     105943 |    105948 |    5 |   62235.1016 |   62316.6992 |   -0.131 |   -0.231 |     manual
 599 | SHORT | 2024-05-08 11:45:00 | 2024-05-08 11:55:00 |     105950 |    105952 |    2 |   62369.6914 |   62245.7891 |    0.199 |    0.099 |     manual
 600 | SHORT | 2024-05-08 12:00:00 | 2024-05-08 12:35:00 |     105953 |    105960 |    7 |   62339.1094 |   62167.2500 |    0.276 |    0.176 |     manual
 601 | SHORT | 2024-05-08 12:40:00 | 2024-05-08 12:45:00 |     105961 |    105962 |    1 |   62169.9414 |   62130.6406 |    0.063 |   -0.037 |     manual
 602 | SHORT | 2024-05-08 13:55:00 | 2024-05-08 19:20:00 |     105976 |    106041 |   65 |   62440.1406 |   62101.5312 |    0.542 |    0.442 |     manual
 603 | SHORT | 2024-05-09 12:45:00 | 2024-05-09 13:45:00 |     106250 |    106262 |   12 |   61455.0117 |   61123.1406 |    0.540 |    0.440 |     manual
 604 | SHORT | 2024-05-10 00:00:00 | 2024-05-10 00:55:00 |     106385 |    106396 |   11 |   62913.5000 |   62846.8516 |    0.106 |    0.006 |     manual
 605 | SHORT | 2024-05-10 01:05:00 | 2024-05-10 09:10:00 |     106398 |    106495 |   97 |   62805.8398 |   62908.7109 |   -0.164 |   -0.264 |     manual
 606 |  LONG | 2024-05-10 13:55:00 | 2024-05-13 10:35:00 |     106552 |    107376 |  824 |   63001.5117 |   62583.6016 |   -0.663 |   -0.763 |     manual
 607 |  LONG | 2024-05-13 11:00:00 | 2024-05-13 11:15:00 |     107381 |    107384 |    3 |   62644.6992 |   62564.6914 |   -0.128 |   -0.228 |     manual
 608 |  LONG | 2024-05-13 11:50:00 | 2024-05-13 17:30:00 |     107391 |    107459 |   68 |   62707.6094 |   62830.5000 |    0.196 |    0.096 |     manual
 609 | SHORT | 2024-05-13 17:35:00 | 2024-05-14 06:20:00 |     107460 |    107613 |  153 |   62753.9492 |   61726.3398 |    1.638 |    1.538 |     manual
 610 | SHORT | 2024-05-14 09:05:00 | 2024-05-14 10:05:00 |     107646 |    107658 |   12 |   61936.6719 |   61719.4492 |    0.351 |    0.251 |     manual
 611 | SHORT | 2024-05-14 11:10:00 | 2024-05-14 14:15:00 |     107671 |    107708 |   37 |   61777.7383 |   61180.8008 |    0.966 |    0.866 |     manual
 612 | SHORT | 2024-05-14 14:20:00 | 2024-05-14 16:10:00 |     107709 |    107731 |   22 |   61870.3594 |   61589.5703 |    0.454 |    0.354 |     manual
 613 | SHORT | 2024-05-14 16:30:00 | 2024-05-14 16:45:00 |     107735 |    107738 |    3 |   61542.2383 |   61296.3711 |    0.400 |    0.300 |     manual
 614 | SHORT | 2024-05-14 16:50:00 | 2024-05-15 09:10:00 |     107739 |    107935 |  196 |   61379.2188 |   61975.5898 |   -0.972 |   -1.072 |     manual
 615 | SHORT | 2024-05-15 11:00:00 | 2024-05-15 11:05:00 |     107957 |    107958 |    1 |   62756.6992 |   62772.6016 |   -0.025 |   -0.125 |     manual
 616 | SHORT | 2024-05-15 12:15:00 | 2024-05-15 12:20:00 |     107972 |    107973 |    1 |   62578.6719 |   62586.6016 |   -0.013 |   -0.113 |     manual
 617 | SHORT | 2024-05-15 12:25:00 | 2024-05-15 13:05:00 |     107974 |    107982 |    8 |   62655.0000 |   63583.9297 |   -1.483 |   -1.583 |     manual
 618 | SHORT | 2024-05-15 13:35:00 | 2024-05-15 13:40:00 |     107988 |    107989 |    1 |   64457.5117 |   64340.0117 |    0.182 |    0.082 |     manual
 619 | SHORT | 2024-05-15 13:45:00 | 2024-05-15 13:50:00 |     107990 |    107991 |    1 |   64375.0781 |   64146.3789 |    0.355 |    0.255 |     manual
 620 | SHORT | 2024-05-15 13:55:00 | 2024-05-15 14:25:00 |     107992 |    107998 |    6 |   64137.7188 |   64175.9492 |   -0.060 |   -0.160 |     manual
 621 | SHORT | 2024-05-15 14:30:00 | 2024-05-15 14:35:00 |     107999 |    108000 |    1 |   64315.9492 |   64371.2812 |   -0.086 |   -0.186 |     manual
 622 | SHORT | 2024-05-15 14:40:00 | 2024-05-15 14:45:00 |     108001 |    108002 |    1 |   64350.4414 |   64328.4492 |    0.034 |   -0.066 |     manual
 623 | SHORT | 2024-05-15 14:50:00 | 2024-05-16 17:50:00 |     108003 |    108327 |  324 |   64413.6719 |   64978.1992 |   -0.876 |   -0.976 |     manual
 624 | SHORT | 2024-05-24 00:05:00 | 2024-05-24 05:35:00 |     110418 |    110484 |   66 |   67756.7031 |   67267.2891 |    0.722 |    0.622 |     manual
 625 |  LONG | 2024-05-24 06:20:00 | 2024-05-24 17:30:00 |     110493 |    110627 |  134 |   67441.5000 |   68731.1094 |    1.912 |    1.812 |     manual
 626 | SHORT | 2024-05-24 23:00:00 | 2024-05-25 06:55:00 |     110693 |    110788 |   95 |   68764.7734 |   68660.7031 |    0.151 |    0.051 |     manual
 627 |  LONG | 2024-05-25 07:20:00 | 2024-05-25 13:05:00 |     110793 |    110862 |   69 |   68723.1016 |   69204.2734 |    0.700 |    0.600 |     manual
 628 |  LONG | 2024-05-25 13:15:00 | 2024-05-25 13:50:00 |     110864 |    110871 |    7 |   69182.3281 |   69041.7500 |   -0.203 |   -0.303 |     manual
 629 |  LONG | 2024-05-25 14:30:00 | 2024-05-25 14:50:00 |     110879 |    110883 |    4 |   69041.2031 |   69057.9609 |    0.024 |   -0.076 |     manual
 630 |  LONG | 2024-05-25 20:40:00 | 2024-05-26 02:20:00 |     110953 |    111021 |   68 |   69103.7969 |   68935.8594 |   -0.243 |   -0.343 |     manual
 631 | SHORT | 2024-05-26 02:25:00 | 2024-05-26 02:30:00 |     111022 |    111023 |    1 |   68987.1016 |   68959.8984 |    0.039 |   -0.061 |     manual
 632 | SHORT | 2024-05-26 02:35:00 | 2024-05-26 02:45:00 |     111024 |    111026 |    2 |   68899.9922 |   68900.0078 |   -0.000 |   -0.100 |     manual
 633 | SHORT | 2024-05-26 02:50:00 | 2024-05-26 03:00:00 |     111027 |    111029 |    2 |   68912.7188 |   68911.3438 |    0.002 |   -0.098 |     manual
 634 | SHORT | 2024-05-26 03:05:00 | 2024-05-26 17:50:00 |     111030 |    111207 |  177 |   68926.2031 |   68797.3125 |    0.187 |    0.087 |     manual
 635 |  LONG | 2024-05-26 21:00:00 | 2024-05-26 21:45:00 |     111245 |    111254 |    9 |   68665.2578 |   68403.6016 |   -0.381 |   -0.481 |     manual
 636 |  LONG | 2024-05-26 21:50:00 | 2024-05-26 21:55:00 |     111255 |    111256 |    1 |   68449.3203 |   68523.8203 |    0.109 |    0.009 |     manual
 637 |  LONG | 2024-05-26 22:00:00 | 2024-05-26 23:35:00 |     111257 |    111276 |   19 |   68570.7500 |   68393.2266 |   -0.259 |   -0.359 |     manual
 638 |  LONG | 2024-05-26 23:40:00 | 2024-05-26 23:45:00 |     111277 |    111278 |    1 |   68476.6875 |   68522.1328 |    0.066 |   -0.034 |     manual
 639 | SHORT | 2024-05-26 23:50:00 | 2024-05-27 05:20:00 |     111279 |    111345 |   66 |   68556.7109 |   68691.8672 |   -0.197 |   -0.297 |     manual
 640 | SHORT | 2024-05-27 05:40:00 | 2024-05-28 03:40:00 |     111349 |    111613 |  264 |   68556.3438 |   67839.2812 |    1.046 |    0.946 |     manual
 641 | SHORT | 2024-05-28 03:45:00 | 2024-05-28 08:00:00 |     111614 |    111665 |   51 |   67861.5938 |   67627.4922 |    0.345 |    0.245 |     manual
 642 | SHORT | 2024-05-28 08:25:00 | 2024-05-28 13:40:00 |     111670 |    111733 |   63 |   67999.3828 |   68032.5703 |   -0.049 |   -0.149 |     manual
 643 | SHORT | 2024-05-28 14:20:00 | 2024-05-28 17:00:00 |     111741 |    111773 |   32 |   68160.9297 |   67686.9062 |    0.695 |    0.595 |     manual
 644 | SHORT | 2024-05-28 17:40:00 | 2024-05-29 07:05:00 |     111781 |    111942 |  161 |   68088.7891 |   68337.8281 |   -0.366 |   -0.466 |     manual
 645 | SHORT | 2024-05-29 10:00:00 | 2024-05-29 11:00:00 |     111977 |    111989 |   12 |   67926.4922 |   67930.0234 |   -0.005 |   -0.105 |     manual
 646 | SHORT | 2024-05-29 11:05:00 | 2024-05-29 11:10:00 |     111990 |    111991 |    1 |   67881.6328 |   67843.7188 |    0.056 |   -0.044 |     manual
 647 | SHORT | 2024-05-29 11:15:00 | 2024-05-29 11:20:00 |     111992 |    111993 |    1 |   67898.9688 |   67872.5000 |    0.039 |   -0.061 |     manual
 648 | SHORT | 2024-05-29 12:15:00 | 2024-05-29 12:30:00 |     112004 |    112007 |    3 |   68006.6875 |   67726.2891 |    0.412 |    0.312 |     manual
 649 | SHORT | 2024-05-29 13:00:00 | 2024-05-29 13:40:00 |     112013 |    112021 |    8 |   67946.4766 |   67824.7266 |    0.179 |    0.079 |     manual
 650 | SHORT | 2024-05-29 14:10:00 | 2024-05-29 14:15:00 |     112027 |    112028 |    1 |   67892.5781 |   67914.2578 |   -0.032 |   -0.132 |     manual
 651 | SHORT | 2024-05-31 00:00:00 | 2024-05-31 07:50:00 |     112433 |    112527 |   94 |   68340.6875 |   68104.9766 |    0.345 |    0.245 |     manual
 652 |  LONG | 2024-05-31 11:45:00 | 2024-05-31 23:25:00 |     112574 |    112714 |  140 |   68422.6562 |   67230.0078 |   -1.743 |   -1.843 |     manual
 653 | SHORT | 2024-05-31 23:50:00 | 2024-06-02 09:40:00 |     112719 |    113125 |  406 |   67567.8281 |   67422.2969 |    0.215 |    0.115 |     manual
 654 |  LONG | 2024-06-02 10:45:00 | 2024-06-02 10:50:00 |     113138 |    113139 |    1 |   67501.2891 |   67463.8984 |   -0.055 |   -0.155 |     manual
 655 |  LONG | 2024-06-02 11:40:00 | 2024-06-02 12:10:00 |     113149 |    113155 |    6 |   67703.7500 |   68145.5000 |    0.652 |    0.552 |     manual
 656 |  LONG | 2024-06-02 12:15:00 | 2024-06-02 12:35:00 |     113156 |    113160 |    4 |   67948.5703 |   68138.3906 |    0.279 |    0.179 |     manual
 657 |  LONG | 2024-06-02 12:40:00 | 2024-06-02 13:15:00 |     113161 |    113168 |    7 |   68074.4609 |   68011.1016 |   -0.093 |   -0.193 |     manual
 658 |  LONG | 2024-06-02 13:20:00 | 2024-06-02 17:45:00 |     113169 |    113222 |   53 |   68077.9062 |   67960.0000 |   -0.173 |   -0.273 |     manual
 659 |  LONG | 2024-06-09 21:00:00 | 2024-06-10 00:05:00 |     115277 |    115314 |   37 |   69735.2500 |   69571.8594 |   -0.234 |   -0.334 |     manual
 660 | SHORT | 2024-06-10 00:10:00 | 2024-06-10 06:50:00 |     115315 |    115395 |   80 |   69531.2109 |   69469.5938 |    0.089 |   -0.011 |     manual
 661 | SHORT | 2024-06-10 07:30:00 | 2024-06-10 08:05:00 |     115403 |    115410 |    7 |   69414.1562 |   69402.3828 |    0.017 |   -0.083 |     manual
 662 | SHORT | 2024-06-10 08:15:00 | 2024-06-10 13:25:00 |     115412 |    115474 |   62 |   69456.7266 |   69329.3203 |    0.183 |    0.083 |     manual
 663 | SHORT | 2024-06-10 13:35:00 | 2024-06-11 02:00:00 |     115476 |    115625 |  149 |   69509.1406 |   68735.1875 |    1.113 |    1.013 |     manual
 664 | SHORT | 2024-06-11 03:10:00 | 2024-06-11 05:30:00 |     115639 |    115667 |   28 |   68339.2812 |   67821.3125 |    0.758 |    0.658 |     manual
 665 | SHORT | 2024-06-11 06:10:00 | 2024-06-11 06:45:00 |     115675 |    115682 |    7 |   67923.0781 |   67664.8203 |    0.380 |    0.280 |     manual
 666 | SHORT | 2024-06-11 07:15:00 | 2024-06-11 08:20:00 |     115688 |    115701 |   13 |   67807.8516 |   67344.8672 |    0.683 |    0.583 |     manual
 667 | SHORT | 2024-06-11 08:45:00 | 2024-06-11 09:25:00 |     115706 |    115714 |    8 |   67611.5000 |   67383.9062 |    0.337 |    0.237 |     manual
 668 | SHORT | 2024-06-11 11:30:00 | 2024-06-11 15:50:00 |     115739 |    115791 |   52 |   66880.5625 |   66221.0469 |    0.986 |    0.886 |     manual
 669 | SHORT | 2024-06-11 15:55:00 | 2024-06-13 15:35:00 |     115792 |    116364 |  572 |   66235.3516 |   66656.0703 |   -0.635 |   -0.735 |     manual
 670 | SHORT | 2024-06-14 00:00:00 | 2024-06-14 00:30:00 |     116465 |    116471 |    6 |   66881.7031 |   66738.2109 |    0.215 |    0.115 |     manual
 671 | SHORT | 2024-06-14 01:30:00 | 2024-06-14 01:35:00 |     116483 |    116484 |    1 |   66508.0391 |   66512.7266 |   -0.007 |   -0.107 |     manual
 672 | SHORT | 2024-06-14 01:50:00 | 2024-06-14 09:55:00 |     116487 |    116584 |   97 |   66740.6172 |   66917.4688 |   -0.265 |   -0.365 |     manual
 673 |  LONG | 2024-06-14 13:50:00 | 2024-06-14 14:30:00 |     116631 |    116639 |    8 |   67196.0000 |   66739.2734 |   -0.680 |   -0.780 |     manual
 674 | SHORT | 2024-06-14 23:00:00 | 2024-06-15 07:10:00 |     116741 |    116839 |   98 |   65951.8984 |   66135.6719 |   -0.279 |   -0.379 |     manual
 675 |  LONG | 2024-06-15 07:35:00 | 2024-06-15 14:35:00 |     116844 |    116928 |   84 |   66094.7188 |   66225.4297 |    0.198 |    0.098 |     manual
 676 |  LONG | 2024-06-15 20:20:00 | 2024-06-15 20:35:00 |     116997 |    117000 |    3 |   65969.9688 |   66132.7031 |    0.247 |    0.147 |     manual
 677 |  LONG | 2024-06-15 20:40:00 | 2024-06-16 11:55:00 |     117001 |    117184 |  183 |   66104.0781 |   66482.8516 |    0.573 |    0.473 |     manual
 678 |  LONG | 2024-06-16 12:00:00 | 2024-06-16 12:05:00 |     117185 |    117186 |    1 |   66532.7422 |   66519.9375 |   -0.019 |   -0.119 |     manual
 679 |  LONG | 2024-06-16 12:10:00 | 2024-06-16 18:00:00 |     117187 |    117257 |   70 |   66492.0703 |   66582.4219 |    0.136 |    0.036 |     manual
 680 |  LONG | 2024-06-16 21:00:00 | 2024-06-16 21:50:00 |     117293 |    117303 |   10 |   66497.3594 |   66509.9922 |    0.019 |   -0.081 |     manual
 681 |  LONG | 2024-06-16 21:55:00 | 2024-06-16 22:00:00 |     117304 |    117305 |    1 |   66522.1094 |   66673.9375 |    0.228 |    0.128 |     manual
 682 |  LONG | 2024-06-16 22:05:00 | 2024-06-17 01:40:00 |     117306 |    117349 |   43 |   66948.7266 |   66337.6406 |   -0.913 |   -1.013 |     manual
 683 | SHORT | 2024-06-17 01:45:00 | 2024-06-17 07:15:00 |     117350 |    117416 |   66 |   66470.9609 |   66016.1328 |    0.684 |    0.584 |     manual
 684 | SHORT | 2024-06-17 07:30:00 | 2024-06-17 09:55:00 |     117419 |    117448 |   29 |   66335.6562 |   65719.8828 |    0.928 |    0.828 |     manual
 685 | SHORT | 2024-06-17 10:45:00 | 2024-06-17 12:10:00 |     117458 |    117475 |   17 |   65923.1328 |   65707.3125 |    0.327 |    0.227 |     manual
 686 | SHORT | 2024-06-17 13:20:00 | 2024-06-17 13:45:00 |     117489 |    117494 |    5 |   65711.2969 |   65308.3203 |    0.613 |    0.513 |     manual
 687 | SHORT | 2024-06-17 14:25:00 | 2024-06-18 00:50:00 |     117502 |    117627 |  125 |   65544.2891 |   65602.4219 |   -0.089 |   -0.189 |     manual
 688 | SHORT | 2024-06-18 01:30:00 | 2024-06-18 01:40:00 |     117635 |    117637 |    2 |   65385.3984 |   64623.5195 |    1.165 |    1.065 |     manual
 689 | SHORT | 2024-06-18 01:55:00 | 2024-06-18 10:10:00 |     117640 |    117739 |   99 |   65128.2695 |   65376.3203 |   -0.381 |   -0.481 |     manual
 690 | SHORT | 2024-06-18 12:00:00 | 2024-06-18 12:25:00 |     117761 |    117766 |    5 |   65268.5117 |   65021.0195 |    0.379 |    0.279 |     manual
 691 | SHORT | 2024-06-18 14:00:00 | 2024-06-18 14:05:00 |     117785 |    117786 |    1 |   64676.3281 |   64516.3984 |    0.247 |    0.147 |     manual
 692 | SHORT | 2024-06-18 14:20:00 | 2024-06-18 19:50:00 |     117789 |    117855 |   66 |   64942.1719 |   64134.2891 |    1.244 |    1.144 |     manual
 693 | SHORT | 2024-06-18 23:00:00 | 2024-06-19 00:25:00 |     117893 |    117910 |   17 |   65215.3086 |   64889.7109 |    0.499 |    0.399 |     manual
