RL Commander Backtest Detailed Report
================================================================================
Model Path      : /Users/hwanghoyeon/Documents/crypto_bot/v2/models/rl_commander/runs/m009/best_model.zip
Initial Balance : 10000.00
Final Balance   : 3343.83
Total Return(%) : -66.56
Test Period     : 2023-05-06 14:35:00 ~ 2026-05-04 13:05:00
Total Trades    : 967
Long Trades     : 234
Short Trades    : 733
Win Rate(%)     : 54.40

Column Guide
--------------------------------------------------------------------------------
entry_time     : 포지션 진입 시각 (전체 데이터 기간 datetime 기준)
exit_time      : 포지션 청산 시각
entry_step     : 전체 데이터 내 진입 인덱스(5분봉 기준 step)
exit_step      : 전체 데이터 내 청산 인덱스
hold           : 보유한 step 수 (1 step = 5분)
entry_px       : 진입 가격
exit_px        : 청산 가격
gross%         : 수수료 제외 수익률(%)
net%           : 수수료 포함 순수익률(%)
exit_type      : 청산 유형 (manual=모델 청산, forced=에피소드 종료 강제청산)

Trade Logs
--------------------------------------------------------------------------------
   # |  side |          entry_time |           exit_time | entry_step | exit_step | hold |     entry_px |      exit_px |   gross% |     net% |  exit_type
---------------------------------------------------------------------------------------------------------------------------------------------------------
  14 |  LONG | 2023-05-23 17:00:00 | 2023-05-27 14:05:00 |       4925 |      6042 | 1117 |   27249.5996 |   26650.0195 |   -2.200 |   -2.300 |     manual
  15 | SHORT | 2023-05-27 14:35:00 | 2023-05-29 15:25:00 |       6048 |      6634 |  586 |   26682.4395 |   27656.2695 |   -3.650 |   -3.750 |     manual
  16 |  LONG | 2023-05-29 18:05:00 | 2023-05-30 12:45:00 |       6666 |      6890 |  224 |   27700.0391 |   27862.2598 |    0.586 |    0.486 |     manual
  17 |  LONG | 2023-05-30 17:00:00 | 2023-06-03 17:35:00 |       6941 |      8100 | 1159 |   27689.5605 |   27153.0508 |   -1.938 |   -2.038 |     manual
  18 | SHORT | 2023-06-03 18:25:00 | 2023-06-05 13:00:00 |       8110 |      8621 |  511 |   27178.6191 |   26676.0000 |    1.849 |    1.749 |     manual
  19 |  LONG | 2023-06-05 19:05:00 | 2023-06-06 11:25:00 |       8694 |      8890 |  196 |   25562.4902 |   25697.6094 |    0.529 |    0.429 |     manual
  20 | SHORT | 2023-06-06 17:00:00 | 2023-06-07 14:20:00 |       8957 |      9213 |  256 |   26322.4395 |   26525.2402 |   -0.770 |   -0.870 |     manual
  21 | SHORT | 2023-06-07 15:20:00 | 2023-06-07 15:25:00 |       9225 |      9226 |    1 |   26499.0000 |   26516.6094 |   -0.066 |   -0.166 |     manual
  22 | SHORT | 2023-06-07 15:30:00 | 2023-06-07 15:35:00 |       9227 |      9228 |    1 |   26631.2793 |   26585.2695 |    0.173 |    0.073 |     manual
  23 | SHORT | 2023-06-07 15:40:00 | 2023-06-07 15:45:00 |       9229 |      9230 |    1 |   26387.2793 |   26431.2793 |   -0.167 |   -0.267 |     manual
  24 | SHORT | 2023-06-07 16:45:00 | 2023-06-07 16:50:00 |       9242 |      9243 |    1 |   26422.1191 |   26343.0000 |    0.299 |    0.199 |     manual
  25 | SHORT | 2023-06-07 17:00:00 | 2023-06-08 16:55:00 |       9245 |      9532 |  287 |   26317.9102 |   26499.5801 |   -0.690 |   -0.790 |     manual
  26 | SHORT | 2023-06-08 17:25:00 | 2023-06-10 16:00:00 |       9538 |     10097 |  559 |   26503.4297 |   25630.7891 |    3.293 |    3.193 |     manual
  27 | SHORT | 2023-06-10 19:00:00 | 2023-06-12 13:25:00 |      10133 |     10642 |  509 |   25645.0000 |   25882.5000 |   -0.926 |   -1.026 |     manual
  28 |  LONG | 2023-06-12 18:00:00 | 2023-06-13 11:45:00 |      10697 |     10910 |  213 |   25814.3809 |   26094.4492 |    1.085 |    0.985 |     manual
  29 |  LONG | 2023-06-13 17:00:00 | 2023-06-14 13:45:00 |      10973 |     11222 |  249 |   25864.5000 |   25960.4492 |    0.371 |    0.271 |     manual
  30 | SHORT | 2023-06-14 14:00:00 | 2023-06-14 16:50:00 |      11225 |     11259 |   34 |   25990.4492 |   25978.4395 |    0.046 |   -0.054 |     manual
  31 | SHORT | 2023-06-14 16:55:00 | 2023-06-14 17:15:00 |      11260 |     11264 |    4 |   25964.4297 |   25915.3594 |    0.189 |    0.089 |     manual
  32 | SHORT | 2023-06-14 17:20:00 | 2023-06-14 18:10:00 |      11265 |     11275 |   10 |   25924.6992 |   25874.4395 |    0.194 |    0.094 |     manual
  33 | SHORT | 2023-06-14 18:15:00 | 2023-06-14 18:30:00 |      11276 |     11279 |    3 |   25864.4492 |   25894.4297 |   -0.116 |   -0.216 |     manual
  34 | SHORT | 2023-06-14 18:45:00 | 2023-06-15 14:15:00 |      11282 |     11516 |  234 |   25958.4492 |   25054.3398 |    3.483 |    3.383 |     manual
  35 | SHORT | 2023-06-15 14:20:00 | 2023-06-15 15:30:00 |      11517 |     11531 |   14 |   25056.2793 |   25001.5996 |    0.218 |    0.118 |     manual
  36 | SHORT | 2023-06-22 16:30:00 | 2023-06-25 16:15:00 |      13559 |     14420 |  861 |   30117.8398 |   30562.5898 |   -1.477 |   -1.577 |     manual
  37 | SHORT | 2023-06-25 19:00:00 | 2023-06-25 19:50:00 |      14453 |     14463 |   10 |   30428.0000 |   30396.0000 |    0.105 |    0.005 |     manual
  38 | SHORT | 2023-06-25 20:00:00 | 2023-06-26 14:00:00 |      14465 |     14681 |  216 |   30452.0000 |   30532.4805 |   -0.264 |   -0.364 |     manual
  39 |  LONG | 2023-06-26 19:00:00 | 2023-06-27 12:00:00 |      14741 |     14945 |  204 |   30184.4902 |   30666.4902 |    1.597 |    1.497 |     manual
  40 | SHORT | 2023-06-27 17:00:00 | 2023-06-28 12:45:00 |      15005 |     15242 |  237 |   30670.5098 |   30182.5000 |    1.591 |    1.491 |     manual
  41 | SHORT | 2023-06-28 13:35:00 | 2023-06-28 13:45:00 |      15252 |     15254 |    2 |   30184.5000 |   30118.4902 |    0.219 |    0.119 |     manual
  42 | SHORT | 2023-06-28 13:50:00 | 2023-06-28 17:05:00 |      15255 |     15294 |   39 |   30156.4902 |   30088.0391 |    0.227 |    0.127 |     manual
  43 | SHORT | 2023-06-28 17:15:00 | 2023-06-28 17:40:00 |      15296 |     15301 |    5 |   30174.4902 |   30142.9297 |    0.105 |    0.005 |     manual
  44 | SHORT | 2023-06-28 17:45:00 | 2023-06-28 17:55:00 |      15302 |     15304 |    2 |   30147.0000 |   30154.4902 |   -0.025 |   -0.125 |     manual
  45 | SHORT | 2023-06-28 18:00:00 | 2023-06-30 16:00:00 |      15305 |     15857 |  552 |   30202.0000 |   30034.0000 |    0.556 |    0.456 |     manual
  46 | SHORT | 2023-06-30 17:30:00 | 2023-07-02 16:00:00 |      15875 |     16433 |  558 |   30506.0098 |   30495.9902 |    0.033 |   -0.067 |     manual
  47 | SHORT | 2023-07-02 18:35:00 | 2023-07-03 15:20:00 |      16464 |     16713 |  249 |   30476.0098 |   30907.6797 |   -1.416 |   -1.516 |     manual
  48 |  LONG | 2023-07-03 18:10:00 | 2023-07-04 13:15:00 |      16747 |     16976 |  229 |   31043.4395 |   31039.9902 |   -0.011 |   -0.111 |     manual
  49 | SHORT | 2023-07-04 17:00:00 | 2023-07-04 17:30:00 |      17021 |     17027 |    6 |   30955.4609 |   30924.0000 |    0.102 |    0.002 |     manual
  50 |  LONG | 2023-07-04 17:35:00 | 2023-07-07 17:45:00 |      17028 |     17894 |  866 |   30919.7109 |   30233.2695 |   -2.220 |   -2.320 |     manual
  51 | SHORT | 2023-07-07 18:05:00 | 2023-07-08 19:40:00 |      17898 |     18205 |  307 |   30239.1699 |   30126.8301 |    0.372 |    0.272 |     manual
  52 | SHORT | 2023-07-08 19:55:00 | 2023-07-10 14:05:00 |      18208 |     18714 |  506 |   30113.7793 |   30236.0000 |   -0.406 |   -0.506 |     manual
  53 |  LONG | 2023-07-10 18:30:00 | 2023-07-11 10:45:00 |      18767 |     18962 |  195 |   30398.2109 |   30406.0098 |    0.026 |   -0.074 |     manual
  54 |  LONG | 2023-07-11 17:00:00 | 2023-07-12 15:45:00 |      19037 |     19310 |  273 |   30608.5293 |   30544.5293 |   -0.209 |   -0.309 |     manual
  55 | SHORT | 2023-07-12 16:35:00 | 2023-07-12 16:40:00 |      19320 |     19321 |    1 |   30524.0000 |   30504.0000 |    0.066 |   -0.034 |     manual
  56 | SHORT | 2023-07-12 16:45:00 | 2023-07-12 16:50:00 |      19322 |     19323 |    1 |   30483.3906 |   30472.5293 |    0.036 |   -0.064 |     manual
  57 | SHORT | 2023-07-12 16:55:00 | 2023-07-12 17:15:00 |      19324 |     19328 |    4 |   30484.0000 |   30458.5391 |    0.084 |   -0.016 |     manual
  58 | SHORT | 2023-07-12 17:45:00 | 2023-07-12 17:50:00 |      19334 |     19335 |    1 |   30438.0098 |   30457.6406 |   -0.064 |   -0.164 |     manual
  59 | SHORT | 2023-07-12 18:25:00 | 2023-07-12 19:45:00 |      19342 |     19358 |   16 |   30498.8691 |   30294.0000 |    0.672 |    0.572 |     manual
  60 | SHORT | 2023-07-12 19:50:00 | 2023-07-16 16:10:00 |      19359 |     20467 | 1108 |   30308.5293 |   30358.4805 |   -0.165 |   -0.265 |     manual
  61 | SHORT | 2023-07-16 19:10:00 | 2023-07-17 12:20:00 |      20503 |     20709 |  206 |   30289.5801 |   30070.0098 |    0.725 |    0.625 |     manual
  62 |  LONG | 2023-07-17 19:15:00 | 2023-07-18 12:15:00 |      20792 |     20996 |  204 |   29894.3594 |   29896.0000 |    0.005 |   -0.095 |     manual
  63 |  LONG | 2023-07-18 17:50:00 | 2023-07-19 14:55:00 |      21063 |     21316 |  253 |   29787.9902 |   29824.0195 |    0.121 |    0.021 |     manual
  64 | SHORT | 2023-07-19 15:15:00 | 2023-07-19 16:50:00 |      21320 |     21339 |   19 |   29872.3496 |   29901.9199 |   -0.099 |   -0.199 |     manual
  65 | SHORT | 2023-07-19 16:55:00 | 2023-07-20 14:45:00 |      21340 |     21602 |  262 |   29903.9805 |   29799.0605 |    0.351 |    0.251 |     manual
  66 | SHORT | 2023-07-20 17:15:00 | 2023-07-24 12:00:00 |      21632 |     22721 | 1089 |   29722.5000 |   29232.0000 |    1.650 |    1.550 |     manual
  67 |  LONG | 2023-07-24 19:00:00 | 2023-07-25 11:35:00 |      22805 |     23004 |  199 |   29139.0000 |   29151.4492 |    0.043 |   -0.057 |     manual
  68 |  LONG | 2023-07-25 17:00:00 | 2023-07-27 13:15:00 |      23069 |     23600 |  531 |   29231.4707 |   29461.5898 |    0.787 |    0.687 |     manual
  69 | SHORT | 2023-07-27 13:20:00 | 2023-07-27 14:10:00 |      23601 |     23611 |   10 |   29462.4199 |   29418.0098 |    0.151 |    0.051 |     manual
  70 | SHORT | 2023-07-27 15:45:00 | 2023-07-27 16:20:00 |      23630 |     23637 |    7 |   29334.5195 |   29283.9902 |    0.172 |    0.072 |     manual
  71 | SHORT | 2023-07-27 16:45:00 | 2023-07-27 16:55:00 |      23642 |     23644 |    2 |   29305.5000 |   29272.4902 |    0.113 |    0.013 |     manual
  72 | SHORT | 2023-07-27 17:25:00 | 2023-07-30 19:55:00 |      23650 |     24544 |  894 |   29274.4707 |   29200.4199 |    0.253 |    0.153 |     manual
  73 | SHORT | 2023-07-30 20:55:00 | 2023-07-31 14:00:00 |      24556 |     24761 |  205 |   29267.9805 |   29335.9902 |   -0.232 |   -0.332 |     manual
  74 |  LONG | 2023-07-31 18:00:00 | 2023-08-01 11:35:00 |      24809 |     25020 |  211 |   29202.7891 |   28875.0098 |   -1.122 |   -1.222 |     manual
  75 |  LONG | 2023-08-01 17:00:00 | 2023-08-02 13:00:00 |      25085 |     25325 |  240 |   28959.9395 |   29452.9395 |    1.702 |    1.602 |     manual
  76 | SHORT | 2023-08-02 13:50:00 | 2023-08-02 14:10:00 |      25335 |     25339 |    4 |   29386.5996 |   29351.7109 |    0.119 |    0.019 |     manual
  77 | SHORT | 2023-08-02 15:05:00 | 2023-08-02 15:10:00 |      25350 |     25351 |    1 |   29280.0000 |   29258.0000 |    0.075 |   -0.025 |     manual
  78 | SHORT | 2023-08-02 15:35:00 | 2023-08-02 15:55:00 |      25356 |     25360 |    4 |   29343.9902 |   29328.4492 |    0.053 |   -0.047 |     manual
  79 | SHORT | 2023-08-02 16:00:00 | 2023-08-02 16:15:00 |      25361 |     25364 |    3 |   29323.6602 |   29274.0000 |    0.169 |    0.069 |     manual
  80 | SHORT | 2023-08-02 16:20:00 | 2023-08-02 16:55:00 |      25365 |     25372 |    7 |   29262.5605 |   29025.9902 |    0.808 |    0.708 |     manual
  81 | SHORT | 2023-08-02 17:00:00 | 2023-08-04 18:25:00 |      25373 |     25966 |  593 |   29083.9902 |   29113.9805 |   -0.103 |   -0.203 |     manual
  82 | SHORT | 2023-08-04 19:15:00 | 2023-08-06 14:15:00 |      25976 |     26492 |  516 |   29094.0293 |   29026.5098 |    0.232 |    0.132 |     manual
  83 | SHORT | 2023-08-06 18:00:00 | 2023-08-07 14:00:00 |      26537 |     26777 |  240 |   29101.8203 |   29031.9805 |    0.240 |    0.140 |     manual
  84 |  LONG | 2023-08-07 18:10:00 | 2023-08-08 12:25:00 |      26827 |     27046 |  219 |   29124.0098 |   29481.5996 |    1.228 |    1.128 |     manual
  85 |  LONG | 2023-08-08 17:00:00 | 2023-08-11 14:40:00 |      27101 |     27937 |  836 |   29695.9902 |   29523.0000 |   -0.583 |   -0.683 |     manual
  86 | SHORT | 2023-08-11 18:20:00 | 2023-08-13 16:10:00 |      27981 |     28531 |  550 |   29353.0703 |   29338.1992 |    0.051 |   -0.049 |     manual
  87 | SHORT | 2023-08-13 18:00:00 | 2023-08-14 13:10:00 |      28553 |     28783 |  230 |   29405.9805 |   29349.0605 |    0.194 |    0.094 |     manual
  88 |  LONG | 2023-08-14 19:00:00 | 2023-08-15 11:15:00 |      28853 |     29048 |  195 |   29344.0098 |   29400.8906 |    0.194 |    0.094 |     manual
  89 |  LONG | 2023-08-22 17:30:00 | 2023-08-23 13:15:00 |      31139 |     31376 |  237 |   25909.1191 |   25849.9609 |   -0.228 |   -0.328 |     manual
  90 | SHORT | 2023-08-23 13:25:00 | 2023-08-24 15:00:00 |      31378 |     31685 |  307 |   25866.6406 |   26154.0098 |   -1.111 |   -1.211 |     manual
  91 | SHORT | 2023-08-24 16:50:00 | 2023-08-25 14:50:00 |      31707 |     31971 |  264 |   26144.6602 |   25840.0508 |    1.165 |    1.065 |     manual
  92 | SHORT | 2023-08-25 18:05:00 | 2023-08-28 13:00:00 |      32010 |     32813 |  803 |   25886.3594 |   26120.0000 |   -0.903 |   -1.003 |     manual
  93 |  LONG | 2023-08-28 18:00:00 | 2023-08-29 14:20:00 |      32873 |     33117 |  244 |   26129.9102 |   26767.9707 |    2.442 |    2.342 |     manual
  94 |  LONG | 2023-09-05 17:10:00 | 2023-09-06 13:20:00 |      35167 |     35409 |  242 |   25739.9004 |   25720.0098 |   -0.077 |   -0.177 |     manual
  95 | SHORT | 2023-09-06 13:30:00 | 2023-09-06 14:25:00 |      35411 |     35422 |   11 |   25698.0000 |   25599.9297 |    0.382 |    0.282 |     manual
  96 | SHORT | 2023-09-06 15:00:00 | 2023-09-06 15:05:00 |      35429 |     35430 |    1 |   25621.9902 |   25610.0000 |    0.047 |   -0.053 |     manual
  97 | SHORT | 2023-09-06 15:10:00 | 2023-09-06 15:15:00 |      35431 |     35432 |    1 |   25583.9707 |   25582.0098 |    0.008 |   -0.092 |     manual
  98 | SHORT | 2023-09-06 15:20:00 | 2023-09-06 16:15:00 |      35433 |     35444 |   11 |   25612.0098 |   25558.6094 |    0.208 |    0.108 |     manual
  99 | SHORT | 2023-09-06 16:20:00 | 2023-09-06 16:25:00 |      35445 |     35446 |    1 |   25598.2207 |   25567.9805 |    0.118 |    0.018 |     manual
 100 | SHORT | 2023-09-06 16:35:00 | 2023-09-06 17:05:00 |      35448 |     35454 |    6 |   25589.9707 |   25488.3398 |    0.397 |    0.297 |     manual
 101 | SHORT | 2023-09-06 17:15:00 | 2023-09-10 17:20:00 |      35456 |     36609 | 1153 |   25533.1504 |   25712.0000 |   -0.700 |   -0.800 |     manual
 102 | SHORT | 2023-09-10 19:00:00 | 2023-09-11 12:00:00 |      36629 |     36833 |  204 |   25736.0000 |   25616.0098 |    0.466 |    0.366 |     manual
 103 |  LONG | 2023-09-11 18:00:00 | 2023-09-12 10:10:00 |      36905 |     37099 |  194 |   25203.9707 |   25863.9902 |    2.619 |    2.519 |     manual
 104 |  LONG | 2023-09-12 17:00:00 | 2023-09-14 13:20:00 |      37181 |     37713 |  532 |   26121.9609 |   26609.9805 |    1.868 |    1.768 |     manual
 105 | SHORT | 2023-09-14 13:25:00 | 2023-09-17 16:15:00 |      37714 |     38612 |  898 |   26661.9609 |   26513.4004 |    0.557 |    0.457 |     manual
 106 | SHORT | 2023-09-17 18:20:00 | 2023-09-18 16:30:00 |      38637 |     38903 |  266 |   26506.4395 |   27212.1699 |   -2.662 |   -2.762 |     manual
 107 |  LONG | 2023-09-18 19:35:00 | 2023-09-19 10:35:00 |      38940 |     39120 |  180 |   26862.0508 |   27159.9609 |    1.109 |    1.009 |     manual
 108 |  LONG | 2023-09-19 17:00:00 | 2023-09-23 15:30:00 |      39197 |     40331 | 1134 |   27173.9707 |   26559.9707 |   -2.260 |   -2.360 |     manual
 109 | SHORT | 2023-09-23 15:55:00 | 2023-09-25 12:30:00 |      40336 |     40871 |  535 |   26579.9902 |   26049.9707 |    1.994 |    1.894 |     manual
 110 |  LONG | 2023-09-25 18:00:00 | 2023-09-26 09:20:00 |      40937 |     41121 |  184 |   26356.9102 |   26251.3691 |   -0.400 |   -0.500 |     manual
 111 | SHORT | 2023-09-26 17:00:00 | 2023-09-26 17:35:00 |      41213 |     41220 |    7 |   26257.9609 |   26194.0000 |    0.244 |    0.144 |     manual
 112 |  LONG | 2023-09-26 17:40:00 | 2023-09-27 12:00:00 |      41221 |     41441 |  220 |   26148.9707 |   26798.8809 |    2.485 |    2.385 |     manual
 113 | SHORT | 2023-09-27 12:05:00 | 2023-09-27 13:50:00 |      41442 |     41463 |   21 |   26815.8496 |   26623.2598 |    0.718 |    0.618 |     manual
 114 | SHORT | 2023-09-27 15:40:00 | 2023-09-27 15:45:00 |      41485 |     41486 |    1 |   26259.4395 |   26277.7402 |   -0.070 |   -0.170 |     manual
 115 | SHORT | 2023-09-27 15:50:00 | 2023-09-27 15:55:00 |      41487 |     41488 |    1 |   26262.4902 |   26303.6699 |   -0.157 |   -0.257 |     manual
 116 | SHORT | 2023-09-27 16:00:00 | 2023-09-27 16:15:00 |      41489 |     41492 |    3 |   26276.0000 |   26276.7500 |   -0.003 |   -0.103 |     manual
 117 | SHORT | 2023-09-27 16:20:00 | 2023-09-27 16:25:00 |      41493 |     41494 |    1 |   26295.5508 |   26303.0703 |   -0.029 |   -0.129 |     manual
 118 | SHORT | 2023-09-27 16:30:00 | 2023-09-27 16:35:00 |      41495 |     41496 |    1 |   26296.0801 |   26282.0000 |    0.054 |   -0.046 |     manual
 119 | SHORT | 2023-09-27 16:40:00 | 2023-09-27 16:45:00 |      41497 |     41498 |    1 |   26275.0098 |   26250.9805 |    0.091 |   -0.009 |     manual
 120 | SHORT | 2023-09-27 16:50:00 | 2023-09-27 16:55:00 |      41499 |     41500 |    1 |   26239.9609 |   26242.0000 |   -0.008 |   -0.108 |     manual
 121 | SHORT | 2023-09-27 17:00:00 | 2023-09-27 17:10:00 |      41501 |     41503 |    2 |   26254.3906 |   26253.9707 |    0.002 |   -0.098 |     manual
 122 | SHORT | 2023-09-27 17:15:00 | 2023-09-27 17:25:00 |      41504 |     41506 |    2 |   26260.0000 |   26206.6406 |    0.203 |    0.103 |     manual
 123 | SHORT | 2023-09-27 17:45:00 | 2023-09-27 17:50:00 |      41510 |     41511 |    1 |   26254.0000 |   26234.9004 |    0.073 |   -0.027 |     manual
 124 | SHORT | 2023-10-04 18:00:00 | 2023-10-05 16:05:00 |      43529 |     43794 |  265 |   27543.9805 |   27425.9805 |    0.428 |    0.328 |     manual
 125 | SHORT | 2023-10-05 17:00:00 | 2023-10-05 17:20:00 |      43805 |     43809 |    4 |   27424.0000 |   27405.8008 |    0.066 |   -0.034 |     manual
 126 | SHORT | 2023-10-05 17:45:00 | 2023-10-09 13:00:00 |      43814 |     44909 | 1095 |   27505.9902 |   27403.7598 |    0.372 |    0.272 |     manual
 127 |  LONG | 2023-10-09 18:20:00 | 2023-10-10 11:00:00 |      44973 |     45173 |  200 |   27642.8301 |   27603.1191 |   -0.144 |   -0.244 |     manual
 128 | SHORT | 2023-10-10 17:00:00 | 2023-10-10 17:35:00 |      45245 |     45252 |    7 |   27416.5605 |   27357.5703 |    0.215 |    0.115 |     manual
 129 |  LONG | 2023-10-10 17:40:00 | 2023-10-14 16:05:00 |      45253 |     46386 | 1133 |   27400.0098 |   26932.1797 |   -1.707 |   -1.807 |     manual
 130 | SHORT | 2023-10-14 18:40:00 | 2023-10-16 14:10:00 |      46417 |     46939 |  522 |   26876.0703 |   27971.8594 |   -4.077 |   -4.177 |     manual
 131 |  LONG | 2023-10-16 18:00:00 | 2023-10-17 12:00:00 |      46985 |     47201 |  216 |   28282.0898 |   28466.5898 |    0.652 |    0.552 |     manual
 132 |  LONG | 2023-10-17 17:00:00 | 2023-10-20 11:10:00 |      47261 |     48055 |  794 |   28532.8809 |   29956.8496 |    4.991 |    4.891 |     manual
 133 | SHORT | 2023-10-20 11:15:00 | 2023-10-20 15:45:00 |      48056 |     48110 |   54 |   29989.8008 |   29526.0000 |    1.547 |    1.447 |     manual
 134 | SHORT | 2023-10-27 18:50:00 | 2023-10-30 16:00:00 |      50163 |     50993 |  830 |   33625.9883 |   34633.4609 |   -2.996 |   -3.096 |     manual
 135 |  LONG | 2023-10-30 19:00:00 | 2023-10-31 12:55:00 |      51029 |     51244 |  215 |   34301.6484 |   34295.8516 |   -0.017 |   -0.117 |     manual
 136 | SHORT | 2023-10-31 17:00:00 | 2023-10-31 17:40:00 |      51293 |     51301 |    8 |   34391.9688 |   34378.2812 |    0.040 |   -0.060 |     manual
 137 |  LONG | 2023-10-31 17:45:00 | 2023-11-02 12:30:00 |      51302 |     51815 |  513 |   34369.9609 |   35374.3281 |    2.922 |    2.822 |     manual
 138 | SHORT | 2023-11-02 12:35:00 | 2023-11-02 14:00:00 |      51816 |     51833 |   17 |   35428.9688 |   34957.2188 |    1.332 |    1.232 |     manual
 139 | SHORT | 2023-11-02 16:55:00 | 2023-11-03 17:50:00 |      51868 |     52167 |  299 |   34644.3398 |   34380.4414 |    0.762 |    0.662 |     manual
 140 | SHORT | 2023-11-03 18:20:00 | 2023-11-05 14:25:00 |      52173 |     52702 |  529 |   34463.5898 |   34902.3516 |   -1.273 |   -1.373 |     manual
 141 | SHORT | 2023-11-05 19:20:00 | 2023-11-06 13:25:00 |      52761 |     52978 |  217 |   35074.3398 |   34996.3203 |    0.222 |    0.122 |     manual
 142 |  LONG | 2023-11-06 18:50:00 | 2023-11-07 10:05:00 |      53043 |     53226 |  183 |   34966.3906 |   34690.0000 |   -0.790 |   -0.890 |     manual
 143 |  LONG | 2023-11-07 17:00:00 | 2023-11-08 15:15:00 |      53309 |     53576 |  267 |   34607.8398 |   35248.6914 |    1.852 |    1.752 |     manual
 144 | SHORT | 2023-11-08 15:55:00 | 2023-11-08 16:00:00 |      53584 |     53585 |    1 |   35224.0000 |   35230.0000 |   -0.017 |   -0.117 |     manual
 145 | SHORT | 2023-11-08 16:05:00 | 2023-11-08 16:10:00 |      53586 |     53587 |    1 |   35187.7383 |   35192.8086 |   -0.014 |   -0.114 |     manual
 146 | SHORT | 2023-11-08 16:15:00 | 2023-11-08 16:20:00 |      53588 |     53589 |    1 |   35237.5000 |   35220.0000 |    0.050 |   -0.050 |     manual
 147 | SHORT | 2023-11-08 16:30:00 | 2023-11-08 16:35:00 |      53591 |     53592 |    1 |   35229.7109 |   35276.0117 |   -0.131 |   -0.231 |     manual
 148 | SHORT | 2023-11-08 16:40:00 | 2023-11-14 15:30:00 |      53593 |     55307 | 1714 |   35356.0000 |   35979.8789 |   -1.765 |   -1.865 |     manual
 149 |  LONG | 2023-11-14 17:00:00 | 2023-11-16 12:20:00 |      55325 |     55845 |  520 |   36292.0000 |   37086.7109 |    2.190 |    2.090 |     manual
