RL Commander Backtest Detailed Report
================================================================================
Model Path      : /Users/hwanghoyeon/Documents/crypto_bot/v2/models/rl_commander/runs/m010/best_model.zip
Initial Balance : 10000.00
Final Balance   : 11639.62
Total Return(%) : +16.40
Test Period     : 2023-05-06 14:35:00 ~ 2026-05-04 13:05:00
Total Trades    : 583
Long Trades     : 583
Short Trades    : 0
Win Rate(%)     : 69.30

Column Guide
--------------------------------------------------------------------------------
entry_time     : 포지션 진입 시각 (전체 데이터 기간 datetime 기준)
exit_time      : 포지션 청산 시각
entry_step     : 전체 데이터 내 진입 인덱스(5분봉 기준 step)
exit_step      : 전체 데이터 내 청산 인덱스
hold           : 보유한 step 수 (1 step = 5분)
entry_px       : 진입 가격
exit_px        : 청산 가격
gross%         : 수수료 제외 수익률(%)
net%           : 수수료 포함 순수익률(%)
exit_type      : 청산 유형 (manual=모델 청산, forced=에피소드 종료 강제청산)

Trade Logs
--------------------------------------------------------------------------------
   # |  side |          entry_time |           exit_time | entry_step | exit_step | hold |     entry_px |      exit_px |   gross% |     net% |  exit_type
---------------------------------------------------------------------------------------------------------------------------------------------------------
  39 |  LONG | 2023-08-08 13:40:00 | 2023-08-08 15:20:00 |      27061 |     27081 |   20 |   29378.0000 |   29508.0098 |    0.443 |    0.343 |     manual
  40 |  LONG | 2023-08-08 19:55:00 | 2023-08-09 12:00:00 |      27136 |     27329 |  193 |   29878.9902 |   29881.9707 |    0.010 |   -0.090 |     manual
  41 |  LONG | 2023-08-09 18:15:00 | 2023-08-10 08:15:00 |      27404 |     27572 |  168 |   29499.9902 |   29501.9805 |    0.007 |   -0.093 |     manual
  42 |  LONG | 2023-08-10 12:55:00 | 2023-08-10 13:40:00 |      27628 |     27637 |    9 |   29563.9902 |   29603.9902 |    0.135 |    0.035 |     manual
  43 |  LONG | 2023-08-10 19:25:00 | 2023-08-11 10:55:00 |      27706 |     27892 |  186 |   29407.6602 |   29399.4297 |   -0.028 |   -0.128 |     manual
  44 |  LONG | 2023-08-11 14:30:00 | 2023-08-12 14:25:00 |      27935 |     28222 |  287 |   29510.0703 |   29433.9902 |   -0.258 |   -0.358 |     manual
  45 |  LONG | 2023-08-12 17:20:00 | 2023-08-15 14:20:00 |      28257 |     29085 |  828 |   29456.9902 |   29404.8105 |   -0.177 |   -0.277 |     manual
  46 |  LONG | 2023-08-22 18:10:00 | 2023-08-23 12:00:00 |      31147 |     31361 |  214 |   25825.9609 |   25954.5391 |    0.498 |    0.398 |     manual
  47 |  LONG | 2023-08-23 18:10:00 | 2023-08-24 08:10:00 |      31435 |     31603 |  168 |   26529.6309 |   26469.7305 |   -0.226 |   -0.326 |     manual
  48 |  LONG | 2023-08-24 19:00:00 | 2023-08-25 12:00:00 |      31733 |     31937 |  204 |   26031.9707 |   26107.5508 |    0.290 |    0.190 |     manual
  49 |  LONG | 2023-08-25 13:50:00 | 2023-08-26 13:00:00 |      31959 |     32237 |  278 |   26067.8691 |   26035.8008 |   -0.123 |   -0.223 |     manual
  50 |  LONG | 2023-08-26 13:55:00 | 2023-08-26 15:20:00 |      32248 |     32265 |   17 |   26042.9102 |   26056.0098 |    0.050 |   -0.050 |     manual
  51 |  LONG | 2023-08-26 16:10:00 | 2023-08-26 16:55:00 |      32275 |     32284 |    9 |   26052.4199 |   26041.9609 |   -0.040 |   -0.140 |     manual
  52 |  LONG | 2023-08-26 17:20:00 | 2023-08-27 14:00:00 |      32289 |     32537 |  248 |   26019.9297 |   26083.9707 |    0.246 |    0.146 |     manual
  53 |  LONG | 2023-08-29 02:55:00 | 2023-08-29 14:20:00 |      32980 |     33117 |  137 |   26101.0801 |   26767.9707 |    2.555 |    2.455 |     manual
  54 |  LONG | 2023-08-29 14:25:00 | 2023-08-29 16:10:00 |      33118 |     33139 |   21 |   26952.1992 |   27635.9609 |    2.537 |    2.437 |     manual
  55 |  LONG | 2023-08-29 16:15:00 | 2023-08-29 16:55:00 |      33140 |     33148 |    8 |   27705.9707 |   27995.9707 |    1.047 |    0.947 |     manual
  56 |  LONG | 2023-08-29 17:25:00 | 2023-08-31 11:40:00 |      33154 |     33661 |  507 |   27945.0000 |   27464.7500 |   -1.719 |   -1.819 |     manual
  57 |  LONG | 2023-09-07 19:30:00 | 2023-09-08 14:25:00 |      35771 |     35998 |  227 |   25863.9004 |   25940.0098 |    0.294 |    0.194 |     manual
  58 |  LONG | 2023-09-08 16:25:00 | 2023-09-12 10:20:00 |      36022 |     37101 | 1079 |   25836.7207 |   26260.3594 |    1.640 |    1.540 |     manual
  59 |  LONG | 2023-09-12 10:40:00 | 2023-09-12 16:30:00 |      37105 |     37175 |   70 |   26117.9707 |   26413.4609 |    1.131 |    1.031 |     manual
  60 |  LONG | 2023-09-12 18:35:00 | 2023-09-13 12:00:00 |      37200 |     37409 |  209 |   25964.0098 |   26185.8691 |    0.854 |    0.754 |     manual
  61 |  LONG | 2023-09-13 12:50:00 | 2023-09-13 14:40:00 |      37419 |     37441 |   22 |   26188.0000 |   26290.0000 |    0.389 |    0.289 |     manual
  62 |  LONG | 2023-09-13 19:00:00 | 2023-09-13 22:40:00 |      37493 |     37537 |   44 |   26116.9102 |   26249.0098 |    0.506 |    0.406 |     manual
  63 |  LONG | 2023-09-13 23:00:00 | 2023-09-14 10:45:00 |      37541 |     37682 |  141 |   26246.4199 |   26298.0996 |    0.197 |    0.097 |     manual
  64 |  LONG | 2023-09-14 19:45:00 | 2023-09-18 12:30:00 |      37790 |     38855 | 1065 |   26656.4102 |   27335.2793 |    2.547 |    2.447 |     manual
  65 |  LONG | 2023-09-19 06:20:00 | 2023-09-19 12:05:00 |      39069 |     39138 |   69 |   26792.8398 |   27225.4707 |    1.615 |    1.515 |     manual
  66 |  LONG | 2023-09-19 18:00:00 | 2023-09-20 13:35:00 |      39209 |     39444 |  235 |   27160.0703 |   27081.2695 |   -0.290 |   -0.390 |     manual
  67 |  LONG | 2023-09-27 20:10:00 | 2023-09-28 07:45:00 |      41539 |     41678 |  139 |   26251.9707 |   26506.6992 |    0.970 |    0.870 |     manual
  68 |  LONG | 2023-09-28 11:55:00 | 2023-09-28 13:20:00 |      41728 |     41745 |   17 |   26477.4707 |   26539.3496 |    0.234 |    0.134 |     manual
  69 |  LONG | 2023-09-28 20:00:00 | 2023-09-30 14:00:00 |      41825 |     42329 |  504 |   27115.5898 |   26962.0000 |   -0.566 |   -0.666 |     manual
  70 |  LONG | 2023-09-30 14:30:00 | 2023-09-30 15:25:00 |      42335 |     42346 |   11 |   26970.0000 |   27017.5195 |    0.176 |    0.076 |     manual
  71 |  LONG | 2023-09-30 16:35:00 | 2023-10-02 07:30:00 |      42360 |     42827 |  467 |   27038.7305 |   28236.7402 |    4.431 |    4.331 |     manual
  72 |  LONG | 2023-10-09 20:40:00 | 2023-10-16 13:25:00 |      45001 |     46930 | 1929 |   27589.9805 |   29452.8906 |    6.752 |    6.652 |     manual
  73 |  LONG | 2023-10-17 03:20:00 | 2023-10-18 10:10:00 |      47097 |     47467 |  370 |   28311.3906 |   28389.9902 |    0.278 |    0.178 |     manual
  74 |  LONG | 2023-10-18 10:20:00 | 2023-10-18 13:55:00 |      47469 |     47512 |   43 |   28377.9492 |   28327.7891 |   -0.177 |   -0.277 |     manual
  75 |  LONG | 2023-10-18 18:05:00 | 2023-10-19 09:40:00 |      47562 |     47749 |  187 |   28357.2207 |   28402.5195 |    0.160 |    0.060 |     manual
  76 |  LONG | 2023-10-19 21:00:00 | 2023-10-20 10:00:00 |      47885 |     48041 |  156 |   28726.1406 |   29773.0391 |    3.644 |    3.544 |     manual
  77 |  LONG | 2023-10-20 10:05:00 | 2023-10-23 12:00:00 |      48042 |     48929 |  887 |   29896.9297 |   30661.9902 |    2.559 |    2.459 |     manual
  78 |  LONG | 2023-10-23 22:55:00 | 2023-10-24 09:40:00 |      49060 |     49189 |  129 |   33312.9805 |   34336.4297 |    3.072 |    2.972 |     manual
  79 |  LONG | 2023-10-24 09:45:00 | 2023-10-25 12:15:00 |      49190 |     49508 |  318 |   34426.4414 |   34355.9805 |   -0.205 |   -0.305 |     manual
  80 |  LONG | 2023-10-25 17:45:00 | 2023-10-26 10:30:00 |      49574 |     49775 |  201 |   34634.0312 |   34427.8789 |   -0.595 |   -0.695 |     manual
  81 |  LONG | 2023-10-26 21:00:00 | 2023-10-27 13:05:00 |      49901 |     50094 |  193 |   34164.9492 |   34171.3281 |    0.019 |   -0.081 |     manual
  82 |  LONG | 2023-10-27 13:30:00 | 2023-10-29 17:35:00 |      50099 |     50724 |  625 |   34190.1992 |   34623.1914 |    1.266 |    1.166 |     manual
  83 |  LONG | 2023-10-29 18:00:00 | 2023-11-01 12:45:00 |      50729 |     51530 |  801 |   34600.5391 |   34531.3789 |   -0.200 |   -0.300 |     manual
  84 |  LONG | 2023-11-01 13:35:00 | 2023-11-01 20:40:00 |      51540 |     51625 |   85 |   34534.6914 |   34957.5195 |    1.224 |    1.124 |     manual
  85 |  LONG | 2023-11-01 20:50:00 | 2023-11-02 10:00:00 |      51627 |     51785 |  158 |   35076.3984 |   35371.9688 |    0.843 |    0.743 |     manual
  86 |  LONG | 2023-11-02 20:00:00 | 2023-11-07 20:50:00 |      51905 |     53355 | 1450 |   34957.6016 |   35843.9883 |    2.536 |    2.436 |     manual
  87 |  LONG | 2023-11-07 21:40:00 | 2023-11-08 13:05:00 |      53365 |     53550 |  185 |   35580.0117 |   35432.6016 |   -0.414 |   -0.514 |     manual
  88 |  LONG | 2023-11-08 19:30:00 | 2023-11-09 04:45:00 |      53627 |     53738 |  111 |   35570.1094 |   36791.5586 |    3.434 |    3.334 |     manual
  89 |  LONG | 2023-11-09 04:50:00 | 2023-11-09 10:00:00 |      53739 |     53801 |   62 |   36683.2305 |   36765.9883 |    0.226 |    0.126 |     manual
  90 |  LONG | 2023-11-09 19:00:00 | 2023-11-10 11:00:00 |      53909 |     54101 |  192 |   36423.1484 |   36917.3281 |    1.357 |    1.257 |     manual
  91 |  LONG | 2023-11-10 11:10:00 | 2023-11-10 14:30:00 |      54103 |     54143 |   40 |   36851.3711 |   37012.0117 |    0.436 |    0.336 |     manual
  92 |  LONG | 2023-11-10 17:30:00 | 2023-11-16 10:05:00 |      54179 |     55818 | 1639 |   37298.8711 |   37372.0000 |    0.196 |    0.096 |     manual
  93 |  LONG | 2023-11-16 19:10:00 | 2023-11-17 11:00:00 |      55927 |     56117 |  190 |   36034.4297 |   36362.0000 |    0.909 |    0.809 |     manual
  94 |  LONG | 2023-11-17 14:40:00 | 2023-11-17 17:05:00 |      56161 |     56190 |   29 |   36178.0000 |   36547.7500 |    1.022 |    0.922 |     manual
  95 |  LONG | 2023-11-17 18:00:00 | 2023-11-20 11:00:00 |      56201 |     56981 |  780 |   36478.2617 |   37362.7383 |    2.425 |    2.325 |     manual
  96 |  LONG | 2023-11-21 04:45:00 | 2023-11-23 09:00:00 |      57194 |     57821 |  627 |   37415.6797 |   37469.0117 |    0.143 |    0.043 |     manual
  97 |  LONG | 2023-11-23 21:55:00 | 2023-11-24 10:30:00 |      57976 |     58127 |  151 |   37248.3516 |   37916.1094 |    1.793 |    1.693 |     manual
  98 |  LONG | 2023-11-24 10:35:00 | 2023-11-24 14:45:00 |      58128 |     58178 |   50 |   37813.6094 |   37738.6016 |   -0.198 |   -0.298 |     manual
  99 |  LONG | 2023-11-24 15:45:00 | 2023-11-29 10:05:00 |      58190 |     59562 | 1372 |   38194.8516 |   38221.7305 |    0.070 |   -0.030 |     manual
 100 |  LONG | 2023-11-29 10:35:00 | 2023-11-29 12:45:00 |      59568 |     59594 |   26 |   38018.8203 |   38231.6016 |    0.560 |    0.460 |     manual
 101 |  LONG | 2023-11-29 15:20:00 | 2023-11-30 11:40:00 |      59625 |     59869 |  244 |   37685.7617 |   37814.0000 |    0.340 |    0.240 |     manual
 102 |  LONG | 2023-11-30 21:10:00 | 2023-12-01 10:00:00 |      59983 |     60137 |  154 |   37720.8086 |   38796.7695 |    2.852 |    2.752 |     manual
 103 |  LONG | 2023-12-01 10:05:00 | 2023-12-01 16:25:00 |      60138 |     60214 |   76 |   38645.6094 |   38796.9883 |    0.392 |    0.292 |     manual
 104 |  LONG | 2023-12-01 16:50:00 | 2023-12-02 13:00:00 |      60219 |     60461 |  242 |   38777.5898 |   38788.0000 |    0.027 |   -0.073 |     manual
 105 |  LONG | 2023-12-02 15:15:00 | 2023-12-03 10:55:00 |      60488 |     60724 |  236 |   38784.8281 |   39535.9883 |    1.937 |    1.837 |     manual
 106 |  LONG | 2023-12-03 19:00:00 | 2023-12-04 06:25:00 |      60821 |     60958 |  137 |   39544.6211 |   41685.5781 |    5.414 |    5.314 |     manual
 107 |  LONG | 2023-12-04 07:25:00 | 2023-12-05 14:30:00 |      60970 |     61343 |  373 |   41518.0000 |   42146.0000 |    1.513 |    1.413 |     manual
 108 |  LONG | 2023-12-05 18:25:00 | 2023-12-06 10:00:00 |      61390 |     61577 |  187 |   43619.5781 |   43970.0117 |    0.803 |    0.703 |     manual
 109 |  LONG | 2023-12-06 11:40:00 | 2023-12-06 11:50:00 |      61597 |     61599 |    2 |   43640.9883 |   43754.7383 |    0.261 |    0.161 |     manual
 110 |  LONG | 2023-12-06 19:00:00 | 2023-12-07 15:05:00 |      61685 |     61926 |  241 |   43921.9883 |   43562.0781 |   -0.819 |   -0.919 |     manual
 111 |  LONG | 2023-12-07 19:35:00 | 2023-12-08 12:45:00 |      61980 |     62186 |  206 |   43145.9883 |   43720.7891 |    1.332 |    1.232 |     manual
 112 |  LONG | 2023-12-08 13:15:00 | 2023-12-08 13:40:00 |      62192 |     62197 |    5 |   43672.7109 |   43594.0117 |   -0.180 |   -0.280 |     manual
 113 |  LONG | 2023-12-08 14:20:00 | 2023-12-08 14:40:00 |      62205 |     62209 |    4 |   43647.9883 |   43924.7109 |    0.634 |    0.534 |     manual
 114 |  LONG | 2023-12-08 17:00:00 | 2023-12-09 15:55:00 |      62237 |     62512 |  275 |   43814.2812 |   44049.9609 |    0.538 |    0.438 |     manual
 115 |  LONG | 2023-12-16 16:05:00 | 2023-12-16 16:45:00 |      64530 |     64538 |    8 |   42529.0000 |   42624.9883 |    0.226 |    0.126 |     manual
 116 |  LONG | 2023-12-16 17:00:00 | 2023-12-19 11:00:00 |      64541 |     65333 |  792 |   42544.6094 |   43198.0117 |    1.536 |    1.436 |     manual
 117 |  LONG | 2023-12-19 11:35:00 | 2023-12-20 12:00:00 |      65340 |     65633 |  293 |   43117.9102 |   42871.8789 |   -0.571 |   -0.671 |     manual
 118 |  LONG | 2023-12-20 19:00:00 | 2023-12-21 11:00:00 |      65717 |     65909 |  192 |   44091.6484 |   43975.2500 |   -0.264 |   -0.364 |     manual
 119 |  LONG | 2023-12-21 20:30:00 | 2023-12-22 13:25:00 |      66023 |     66226 |  203 |   43685.1484 |   43669.7383 |   -0.035 |   -0.135 |     manual
 120 |  LONG | 2023-12-22 14:35:00 | 2023-12-22 18:30:00 |      66240 |     66287 |   47 |   43536.0000 |   43920.5312 |    0.883 |    0.783 |     manual
 121 |  LONG | 2023-12-29 18:55:00 | 2023-12-30 14:20:00 |      68308 |     68541 |  233 |   42055.9102 |   42087.9883 |    0.076 |   -0.024 |     manual
 122 |  LONG | 2023-12-30 14:30:00 | 2023-12-30 15:15:00 |      68543 |     68552 |    9 |   42112.2188 |   42208.9219 |    0.230 |    0.130 |     manual
 123 |  LONG | 2023-12-30 15:40:00 | 2023-12-30 15:55:00 |      68557 |     68560 |    3 |   42284.0000 |   42373.0117 |    0.211 |    0.111 |     manual
 124 |  LONG | 2023-12-30 16:25:00 | 2024-01-01 19:35:00 |      68566 |     69180 |  614 |   42486.0117 |   43398.2891 |    2.147 |    2.047 |     manual
 125 |  LONG | 2024-01-02 00:20:00 | 2024-01-02 11:00:00 |      69237 |     69365 |  128 |   44765.7891 |   45630.0117 |    1.931 |    1.831 |     manual
 126 |  LONG | 2024-01-02 11:20:00 | 2024-01-02 14:05:00 |      69369 |     69402 |   33 |   45539.2891 |   45710.8711 |    0.377 |    0.277 |     manual
 127 |  LONG | 2024-01-02 18:45:00 | 2024-01-03 09:50:00 |      69458 |     69639 |  181 |   45179.4883 |   45405.1719 |    0.500 |    0.400 |     manual
 128 |  LONG | 2024-01-03 10:20:00 | 2024-01-08 18:40:00 |      69645 |     71185 | 1540 |   45261.0000 |   46912.1484 |    3.648 |    3.548 |     manual
 129 |  LONG | 2024-01-09 01:00:00 | 2024-01-09 21:10:00 |      71261 |     71503 |  242 |   46708.0000 |   47952.9688 |    2.665 |    2.565 |     manual
 130 |  LONG | 2024-01-09 21:30:00 | 2024-01-10 17:50:00 |      71507 |     71751 |  244 |   45903.3906 |   46242.2109 |    0.738 |    0.638 |     manual
 131 |  LONG | 2024-01-10 18:10:00 | 2024-01-11 10:35:00 |      71755 |     71952 |  197 |   46263.1719 |   46628.0195 |    0.789 |    0.689 |     manual
 132 |  LONG | 2024-01-11 10:55:00 | 2024-01-11 12:40:00 |      71956 |     71977 |   21 |   46865.0000 |   47284.0117 |    0.894 |    0.794 |     manual
 133 |  LONG | 2024-01-18 19:05:00 | 2024-01-19 17:50:00 |      74070 |     74343 |  273 |   41520.9883 |   41164.9219 |   -0.858 |   -0.958 |     manual
 134 |  LONG | 2024-01-19 18:20:00 | 2024-01-19 18:50:00 |      74349 |     74355 |    6 |   41124.5000 |   41865.9414 |    1.803 |    1.703 |     manual
 135 |  LONG | 2024-01-19 19:30:00 | 2024-01-20 15:40:00 |      74363 |     74605 |  242 |   41788.4297 |   41595.8516 |   -0.461 |   -0.561 |     manual
 136 |  LONG | 2024-01-20 16:30:00 | 2024-01-26 16:15:00 |      74615 |     76340 | 1725 |   41587.1719 |   41726.2383 |    0.334 |    0.234 |     manual
 137 |  LONG | 2024-01-26 17:55:00 | 2024-01-27 16:10:00 |      76360 |     76627 |  267 |   41916.2305 |   41866.0508 |   -0.120 |   -0.220 |     manual
 138 |  LONG | 2024-01-27 16:40:00 | 2024-01-28 14:30:00 |      76633 |     76895 |  262 |   41844.5586 |   42458.1094 |    1.466 |    1.366 |     manual
 139 |  LONG | 2024-01-28 19:00:00 | 2024-01-29 15:50:00 |      76949 |     77199 |  250 |   41925.6914 |   42496.0000 |    1.360 |    1.260 |     manual
 140 |  LONG | 2024-01-30 04:40:00 | 2024-01-30 12:05:00 |      77353 |     77442 |   89 |   43416.0000 |   43644.1094 |    0.525 |    0.425 |     manual
 141 |  LONG | 2024-01-30 12:35:00 | 2024-01-31 16:20:00 |      77448 |     77781 |  333 |   43480.0000 |   43475.5195 |   -0.010 |   -0.110 |     manual
 142 |  LONG | 2024-01-31 18:55:00 | 2024-02-01 17:15:00 |      77812 |     78080 |  268 |   43508.3398 |   42998.3984 |   -1.172 |   -1.272 |     manual
 143 |  LONG | 2024-02-01 20:45:00 | 2024-02-02 11:30:00 |      78122 |     78299 |  177 |   42961.9102 |   43171.5117 |    0.488 |    0.388 |     manual
 144 |  LONG | 2024-02-02 13:25:00 | 2024-02-02 15:10:00 |      78322 |     78343 |   21 |   43090.1484 |   43080.0117 |   -0.024 |   -0.124 |     manual
 145 |  LONG | 2024-02-02 17:15:00 | 2024-02-06 15:40:00 |      78368 |     79501 | 1133 |   43233.9883 |   43191.0000 |   -0.099 |   -0.199 |     manual
 146 |  LONG | 2024-02-06 18:25:00 | 2024-02-07 12:35:00 |      79534 |     79752 |  218 |   43151.9219 |   43006.8398 |   -0.336 |   -0.436 |     manual
 147 |  LONG | 2024-02-07 18:00:00 | 2024-02-07 20:15:00 |      79817 |     79844 |   27 |   43511.7695 |   44128.6602 |    1.418 |    1.318 |     manual
 148 |  LONG | 2024-02-07 20:20:00 | 2024-02-08 09:20:00 |      79845 |     80001 |  156 |   44144.6992 |   44620.2617 |    1.077 |    0.977 |     manual
 149 |  LONG | 2024-02-08 20:00:00 | 2024-02-09 09:00:00 |      80129 |     80285 |  156 |   45307.5117 |   46649.5586 |    2.962 |    2.862 |     manual
 150 |  LONG | 2024-02-09 09:05:00 | 2024-02-09 11:15:00 |      80286 |     80312 |   26 |   46628.5312 |   46731.0195 |    0.220 |    0.120 |     manual
