RL Commander Backtest Detailed Report
================================================================================
Model Path      : /Users/hwanghoyeon/Documents/crypto_bot/v2/models/rl_commander/candidates/m006.zip
Initial Balance : 10000.00
Final Balance   : 2697.75
Total Return(%) : -73.02
Test Period     : 2023-05-06 14:35:00 ~ 2026-05-04 13:05:00
Total Trades    : 561
Long Trades     : 345
Short Trades    : 216
Win Rate(%)     : 51.16

Column Guide
--------------------------------------------------------------------------------
entry_time     : 포지션 진입 시각 (전체 데이터 기간 datetime 기준)
exit_time      : 포지션 청산 시각
entry_step     : 전체 데이터 내 진입 인덱스(5분봉 기준 step)
exit_step      : 전체 데이터 내 청산 인덱스
hold           : 보유한 step 수 (1 step = 5분)
entry_px       : 진입 가격
exit_px        : 청산 가격
gross%         : 수수료 제외 수익률(%)
net%           : 수수료 포함 순수익률(%)
exit_type      : 청산 유형 (manual=모델 청산, forced=에피소드 종료 강제청산)

Trade Logs
--------------------------------------------------------------------------------
   # |  side |          entry_time |           exit_time | entry_step | exit_step | hold |     entry_px |      exit_px |   gross% |     net% |  exit_type
---------------------------------------------------------------------------------------------------------------------------------------------------------
 332 | SHORT | 2025-06-24 11:30:00 | 2025-06-30 14:05:00 |     224603 |    226362 | 1759 |  105276.3984 |  107177.7031 |   -1.806 |   -1.906 |     manual
 333 |  LONG | 2025-06-30 15:35:00 | 2025-07-01 11:00:00 |     226380 |    226613 |  233 |  107271.0000 |  106550.5000 |   -0.672 |   -0.772 |     manual
 334 | SHORT | 2025-07-01 11:05:00 | 2025-07-01 14:55:00 |     226614 |    226660 |   46 |  106533.2969 |  105916.0000 |    0.579 |    0.479 |     manual
 335 |  LONG | 2025-07-01 15:00:00 | 2025-07-07 11:00:00 |     226661 |    228341 | 1680 |  105969.2031 |  108717.6016 |    2.594 |    2.494 |     manual
 336 | SHORT | 2025-07-07 11:05:00 | 2025-07-07 12:10:00 |     228342 |    228355 |   13 |  108723.0000 |  108529.0000 |    0.178 |    0.078 |     manual
 337 | SHORT | 2025-07-07 12:45:00 | 2025-07-07 13:15:00 |     228362 |    228368 |    6 |  108441.5000 |  108061.5000 |    0.350 |    0.250 |     manual
 338 |  LONG | 2025-07-07 14:00:00 | 2025-07-07 14:40:00 |     228377 |    228385 |    8 |  108626.8984 |  108180.7969 |   -0.411 |   -0.511 |     manual
 339 |  LONG | 2025-07-07 15:00:00 | 2025-07-08 12:00:00 |     228389 |    228641 |  252 |  108257.2031 |  108786.5000 |    0.489 |    0.389 |     manual
 340 | SHORT | 2025-07-08 12:05:00 | 2025-07-08 14:20:00 |     228642 |    228669 |   27 |  108796.5000 |  108415.2031 |    0.350 |    0.250 |     manual
 341 |  LONG | 2025-07-08 14:45:00 | 2025-07-12 12:55:00 |     228674 |    229804 | 1130 |  108652.7031 |  117542.7031 |    8.182 |    8.082 |     manual
 342 |  LONG | 2025-07-12 22:00:00 | 2025-07-14 10:10:00 |     229913 |    230347 |  434 |  117491.6016 |  121797.8984 |    3.665 |    3.565 |     manual
 343 | SHORT | 2025-07-14 10:15:00 | 2025-07-14 14:25:00 |     230348 |    230398 |   50 |  121916.2031 |  121447.1016 |    0.385 |    0.285 |     manual
 344 |  LONG | 2025-07-14 16:10:00 | 2025-07-21 10:00:00 |     230419 |    232361 | 1942 |  119403.7031 |  118635.0000 |   -0.644 |   -0.744 |     manual
 345 | SHORT | 2025-07-21 10:05:00 | 2025-07-21 12:00:00 |     232362 |    232385 |   23 |  118620.8984 |  117923.2031 |    0.588 |    0.488 |     manual
 346 | SHORT | 2025-07-21 12:25:00 | 2025-07-21 13:15:00 |     232390 |    232400 |   10 |  118439.1016 |  118144.6016 |    0.249 |    0.149 |     manual
 347 |  LONG | 2025-07-21 13:20:00 | 2025-07-21 16:15:00 |     232401 |    232436 |   35 |  118244.7969 |  117714.1016 |   -0.449 |   -0.549 |     manual
 348 |  LONG | 2025-07-21 16:45:00 | 2025-07-22 13:50:00 |     232442 |    232695 |  253 |  117700.7031 |  118289.3984 |    0.500 |    0.400 |     manual
 349 |  LONG | 2025-07-22 14:25:00 | 2025-07-22 14:30:00 |     232702 |    232703 |    1 |  118442.8984 |  118541.5000 |    0.083 |   -0.017 |     manual
 350 |  LONG | 2025-07-22 14:35:00 | 2025-07-27 12:00:00 |     232704 |    234113 | 1409 |  118618.0000 |  118082.3984 |   -0.452 |   -0.552 |     manual
 351 | SHORT | 2025-07-27 12:05:00 | 2025-07-28 13:35:00 |     234114 |    234420 |  306 |  118079.7969 |  118809.1016 |   -0.618 |   -0.718 |     manual
 352 |  LONG | 2025-07-28 13:45:00 | 2025-07-28 13:50:00 |     234422 |    234423 |    1 |  118442.0000 |  118352.3984 |   -0.076 |   -0.176 |     manual
 353 |  LONG | 2025-07-28 14:10:00 | 2025-07-28 14:20:00 |     234427 |    234429 |    2 |  118486.2969 |  118114.8984 |   -0.313 |   -0.413 |     manual
 354 |  LONG | 2025-07-28 15:05:00 | 2025-07-29 10:25:00 |     234438 |    234670 |  232 |  118041.1016 |  118672.0000 |    0.534 |    0.434 |     manual
 355 | SHORT | 2025-07-29 10:30:00 | 2025-07-29 14:05:00 |     234671 |    234714 |   43 |  118745.6016 |  118121.5000 |    0.526 |    0.426 |     manual
 356 |  LONG | 2025-07-29 14:25:00 | 2025-07-29 14:30:00 |     234718 |    234719 |    1 |  118289.1016 |  118171.3984 |   -0.100 |   -0.200 |     manual
 357 |  LONG | 2025-07-29 14:35:00 | 2025-07-29 15:15:00 |     234720 |    234728 |    8 |  118098.1016 |  117724.8984 |   -0.316 |   -0.416 |     manual
 358 |  LONG | 2025-07-29 16:05:00 | 2025-07-30 12:25:00 |     234738 |    234982 |  244 |  117463.7031 |  117742.8984 |    0.238 |    0.138 |     manual
 359 | SHORT | 2025-07-30 12:30:00 | 2025-08-04 11:00:00 |     234983 |    236405 | 1422 |  117711.7969 |  114295.3984 |    2.902 |    2.802 |     manual
 360 | SHORT | 2025-08-04 11:05:00 | 2025-08-04 13:40:00 |     236406 |    236437 |   31 |  114372.2031 |  114798.8984 |   -0.373 |   -0.473 |     manual
 361 |  LONG | 2025-08-04 13:45:00 | 2025-08-05 12:00:00 |     236438 |    236705 |  267 |  114643.7969 |  114799.2969 |    0.136 |    0.036 |     manual
 362 | SHORT | 2025-08-05 12:05:00 | 2025-08-05 12:35:00 |     236706 |    236712 |    6 |  114853.0000 |  113696.0000 |    1.007 |    0.907 |     manual
 363 |  LONG | 2025-08-05 13:30:00 | 2025-08-05 13:35:00 |     236723 |    236724 |    1 |  114043.7031 |  114383.3984 |    0.298 |    0.198 |     manual
 364 |  LONG | 2025-08-05 13:40:00 | 2025-08-05 13:45:00 |     236725 |    236726 |    1 |  114282.8984 |  114445.0000 |    0.142 |    0.042 |     manual
 365 |  LONG | 2025-08-05 13:50:00 | 2025-08-05 13:55:00 |     236727 |    236728 |    1 |  114396.7969 |  114382.0000 |   -0.013 |   -0.113 |     manual
 366 |  LONG | 2025-08-05 14:00:00 | 2025-08-05 14:45:00 |     236729 |    236738 |    9 |  114070.8984 |  112729.7031 |   -1.176 |   -1.276 |     manual
 367 |  LONG | 2025-08-05 14:55:00 | 2025-08-10 13:35:00 |     236740 |    238164 | 1424 |  113032.2031 |  118426.2969 |    4.772 |    4.672 |     manual
 368 | SHORT | 2025-08-10 13:40:00 | 2025-08-11 12:35:00 |     238165 |    238440 |  275 |  118552.3984 |  119724.2969 |   -0.989 |   -1.089 |     manual
 369 |  LONG | 2025-08-11 13:40:00 | 2025-08-12 10:20:00 |     238453 |    238701 |  248 |  120177.5000 |  118559.7031 |   -1.346 |   -1.446 |     manual
 370 | SHORT | 2025-08-12 10:25:00 | 2025-08-18 09:35:00 |     238702 |    240420 | 1718 |  118534.0000 |  114903.2031 |    3.063 |    2.963 |     manual
 371 | SHORT | 2025-08-18 09:45:00 | 2025-08-18 14:00:00 |     240422 |    240473 |   51 |  115063.7969 |  115047.3984 |    0.014 |   -0.086 |     manual
 372 |  LONG | 2025-08-18 14:05:00 | 2025-08-18 14:15:00 |     240474 |    240476 |    2 |  114920.1016 |  115187.2031 |    0.232 |    0.132 |     manual
 373 |  LONG | 2025-08-18 14:25:00 | 2025-08-19 13:50:00 |     240478 |    240759 |  281 |  115374.2969 |  115303.7031 |   -0.061 |   -0.161 |     manual
 374 |  LONG | 2025-08-19 13:55:00 | 2025-08-19 14:15:00 |     240760 |    240764 |    4 |  115199.7969 |  114659.2031 |   -0.469 |   -0.569 |     manual
 375 |  LONG | 2025-08-19 14:20:00 | 2025-08-19 14:25:00 |     240765 |    240766 |    1 |  114597.5000 |  114124.7031 |   -0.413 |   -0.513 |     manual
 376 |  LONG | 2025-08-19 15:10:00 | 2025-08-19 15:25:00 |     240775 |    240778 |    3 |  113643.2031 |  114074.8984 |    0.380 |    0.280 |     manual
 377 |  LONG | 2025-08-19 15:30:00 | 2025-08-20 14:15:00 |     240779 |    241052 |  273 |  114051.8984 |  112656.2969 |   -1.224 |   -1.324 |     manual
 378 |  LONG | 2025-08-20 17:00:00 | 2025-08-25 11:00:00 |     241085 |    242453 | 1368 |  114061.2969 |  110956.1016 |   -2.722 |   -2.822 |     manual
 379 | SHORT | 2025-08-25 11:20:00 | 2025-08-25 13:50:00 |     242457 |    242487 |   30 |  111130.7969 |  111346.0000 |   -0.194 |   -0.294 |     manual
 380 |  LONG | 2025-08-25 14:00:00 | 2025-08-26 12:00:00 |     242489 |    242753 |  264 |  111652.0000 |  109684.7969 |   -1.762 |   -1.862 |     manual
 381 | SHORT | 2025-08-26 12:05:00 | 2025-08-26 13:50:00 |     242754 |    242775 |   21 |  109630.1016 |  109872.3984 |   -0.221 |   -0.321 |     manual
 382 |  LONG | 2025-08-26 14:05:00 | 2025-08-31 13:20:00 |     242778 |    244209 | 1431 |  110063.8984 |  108274.3984 |   -1.626 |   -1.726 |     manual
 383 | SHORT | 2025-08-31 13:30:00 | 2025-09-01 15:35:00 |     244211 |    244524 |  313 |  108254.6016 |  108773.6016 |   -0.479 |   -0.579 |     manual
 384 |  LONG | 2025-09-01 15:40:00 | 2025-09-02 10:55:00 |     244525 |    244756 |  231 |  108692.7031 |  110251.3984 |    1.434 |    1.334 |     manual
 385 | SHORT | 2025-09-02 11:00:00 | 2025-09-02 12:00:00 |     244757 |    244769 |   12 |  110182.7969 |  109600.0000 |    0.529 |    0.429 |     manual
 386 |  LONG | 2025-09-02 13:15:00 | 2025-09-02 13:20:00 |     244784 |    244785 |    1 |  109259.6016 |  109297.7969 |    0.035 |   -0.065 |     manual
 387 |  LONG | 2025-09-02 13:25:00 | 2025-09-02 13:40:00 |     244786 |    244789 |    3 |  109364.3984 |  110483.1016 |    1.023 |    0.923 |     manual
 388 |  LONG | 2025-09-02 13:45:00 | 2025-09-02 13:50:00 |     244790 |    244791 |    1 |  110974.6016 |  111195.2969 |    0.199 |    0.099 |     manual
 389 |  LONG | 2025-09-02 14:05:00 | 2025-09-03 13:05:00 |     244794 |    245070 |  276 |  111126.1016 |  111276.2031 |    0.135 |    0.035 |     manual
 390 | SHORT | 2025-09-03 13:20:00 | 2025-09-09 12:05:00 |     245073 |    246786 | 1713 |  111396.7969 |  112659.2969 |   -1.133 |   -1.233 |     manual
 391 | SHORT | 2025-09-09 12:15:00 | 2025-09-09 13:15:00 |     246788 |    246800 |   12 |  112734.1016 |  112597.2969 |    0.121 |    0.021 |     manual
 392 |  LONG | 2025-09-09 13:25:00 | 2025-09-09 13:30:00 |     246802 |    246803 |    1 |  112811.7969 |  112741.7031 |   -0.062 |   -0.162 |     manual
 393 |  LONG | 2025-09-09 13:45:00 | 2025-09-09 14:30:00 |     246806 |    246815 |    9 |  112833.2969 |  111689.6016 |   -1.014 |   -1.114 |     manual
 394 |  LONG | 2025-09-09 14:50:00 | 2025-09-09 14:55:00 |     246819 |    246820 |    1 |  111875.2969 |  111759.2031 |   -0.104 |   -0.204 |     manual
 395 |  LONG | 2025-09-09 15:00:00 | 2025-09-09 15:40:00 |     246821 |    246829 |    8 |  111628.7031 |  110825.2969 |   -0.720 |   -0.820 |     manual
 396 |  LONG | 2025-09-09 16:00:00 | 2025-09-13 16:55:00 |     246833 |    247996 | 1163 |  111008.5000 |  115331.7031 |    3.894 |    3.794 |     manual
 397 |  LONG | 2025-09-13 21:00:00 | 2025-09-14 13:35:00 |     248045 |    248244 |  199 |  115923.3984 |  115289.0000 |   -0.547 |   -0.647 |     manual
 398 |  LONG | 2025-09-14 14:10:00 | 2025-09-15 10:20:00 |     248251 |    248493 |  242 |  115590.0000 |  114757.8984 |   -0.720 |   -0.820 |     manual
 399 | SHORT | 2025-09-15 10:30:00 | 2025-09-15 13:10:00 |     248495 |    248527 |   32 |  114840.0000 |  114764.0000 |    0.066 |   -0.034 |     manual
 400 |  LONG | 2025-09-15 13:15:00 | 2025-09-15 13:50:00 |     248528 |    248535 |    7 |  114880.8984 |  114854.2969 |   -0.023 |   -0.123 |     manual
 401 |  LONG | 2025-09-15 14:30:00 | 2025-09-16 10:00:00 |     248543 |    248777 |  234 |  114737.7031 |  115483.8984 |    0.650 |    0.550 |     manual
 402 | SHORT | 2025-09-16 10:05:00 | 2025-09-16 11:10:00 |     248778 |    248791 |   13 |  115448.7969 |  115249.5000 |    0.173 |    0.073 |     manual
 403 | SHORT | 2025-09-16 11:35:00 | 2025-09-16 14:00:00 |     248796 |    248825 |   29 |  115376.1016 |  115249.3984 |    0.110 |    0.010 |     manual
 404 |  LONG | 2025-09-16 14:05:00 | 2025-09-16 14:40:00 |     248826 |    248833 |    7 |  114978.7031 |  115041.7031 |    0.055 |   -0.045 |     manual
 405 |  LONG | 2025-09-16 14:45:00 | 2025-09-16 14:50:00 |     248834 |    248835 |    1 |  115205.3984 |  115257.1016 |    0.045 |   -0.055 |     manual
 406 |  LONG | 2025-09-16 14:55:00 | 2025-09-17 14:40:00 |     248836 |    249121 |  285 |  115279.1016 |  115594.0000 |    0.273 |    0.173 |     manual
 407 |  LONG | 2025-09-17 16:40:00 | 2025-09-22 12:50:00 |     249145 |    250539 | 1394 |  115471.0000 |  112704.2031 |   -2.396 |   -2.496 |     manual
 408 | SHORT | 2025-09-22 12:55:00 | 2025-09-22 16:55:00 |     250540 |    250588 |   48 |  112743.3984 |  112596.6016 |    0.130 |    0.030 |     manual
 409 |  LONG | 2025-09-22 17:00:00 | 2025-09-23 13:50:00 |     250589 |    250839 |  250 |  112470.0000 |  112819.1016 |    0.310 |    0.210 |     manual
 410 |  LONG | 2025-09-23 13:55:00 | 2025-09-23 14:50:00 |     250840 |    250851 |   11 |  112942.2031 |  112677.1016 |   -0.235 |   -0.335 |     manual
 411 |  LONG | 2025-09-23 15:00:00 | 2025-09-29 11:10:00 |     250853 |    252535 | 1682 |  112658.7969 |  111920.7031 |   -0.655 |   -0.755 |     manual
 412 | SHORT | 2025-09-29 11:20:00 | 2025-09-29 13:15:00 |     252537 |    252560 |   23 |  111989.3984 |  112169.2031 |   -0.161 |   -0.261 |     manual
 413 |  LONG | 2025-09-29 13:20:00 | 2025-09-29 14:10:00 |     252561 |    252571 |   10 |  112223.7031 |  113802.7031 |    1.407 |    1.307 |     manual
 414 |  LONG | 2025-09-29 14:15:00 | 2025-09-30 10:00:00 |     252572 |    252809 |  237 |  113662.5000 |  112843.1016 |   -0.721 |   -0.821 |     manual
 415 | SHORT | 2025-10-07 10:10:00 | 2025-10-07 13:50:00 |     254827 |    254871 |   44 |  124334.2969 |  123574.8984 |    0.611 |    0.511 |     manual
 416 |  LONG | 2025-10-07 14:25:00 | 2025-10-07 14:30:00 |     254878 |    254879 |    1 |  122900.2969 |  123024.7969 |    0.101 |    0.001 |     manual
 417 |  LONG | 2025-10-07 14:40:00 | 2025-10-08 14:00:00 |     254881 |    255161 |  280 |  122821.2031 |  123090.2969 |    0.219 |    0.119 |     manual
 418 |  LONG | 2025-10-15 16:05:00 | 2025-10-21 13:50:00 |     257202 |    258903 | 1701 |  110974.2969 |  108399.6016 |   -2.320 |   -2.420 |     manual
 419 |  LONG | 2025-10-21 14:00:00 | 2025-10-21 14:05:00 |     258905 |    258906 |    1 |  108794.0000 |  109175.1016 |    0.350 |    0.250 |     manual
 420 |  LONG | 2025-10-21 14:10:00 | 2025-10-21 15:45:00 |     258907 |    258926 |   19 |  109743.5000 |  113400.3984 |    3.332 |    3.232 |     manual
 421 |  LONG | 2025-10-21 15:50:00 | 2025-10-27 12:00:00 |     258927 |    260609 | 1682 |  113140.1016 |  115332.7969 |    1.938 |    1.838 |     manual
 422 | SHORT | 2025-10-27 12:05:00 | 2025-10-27 12:20:00 |     260610 |    260613 |    3 |  115200.1016 |  115285.2969 |   -0.074 |   -0.174 |     manual
 423 |  LONG | 2025-10-27 13:15:00 | 2025-10-27 13:40:00 |     260624 |    260629 |    5 |  115200.0000 |  114881.0000 |   -0.277 |   -0.377 |     manual
 424 |  LONG | 2025-10-27 14:00:00 | 2025-10-27 14:20:00 |     260633 |    260637 |    4 |  115013.1016 |  114806.1016 |   -0.180 |   -0.280 |     manual
 425 |  LONG | 2025-10-27 14:40:00 | 2025-10-28 12:00:00 |     260641 |    260897 |  256 |  114879.5000 |  114309.2031 |   -0.496 |   -0.596 |     manual
 426 | SHORT | 2025-10-28 12:05:00 | 2025-10-28 12:20:00 |     260898 |    260901 |    3 |  114270.7031 |  114167.7969 |    0.090 |   -0.010 |     manual
 427 | SHORT | 2025-10-28 12:40:00 | 2025-11-02 16:15:00 |     260905 |    262388 | 1483 |  114376.3984 |  109853.3984 |    3.954 |    3.854 |     manual
 428 |  LONG | 2025-11-02 16:20:00 | 2025-11-03 11:05:00 |     262389 |    262614 |  225 |  110012.8984 |  107434.7969 |   -2.343 |   -2.443 |     manual
 429 | SHORT | 2025-11-03 11:10:00 | 2025-11-03 13:20:00 |     262615 |    262641 |   26 |  107533.5000 |  107696.0000 |   -0.151 |   -0.251 |     manual
 430 |  LONG | 2025-11-03 13:35:00 | 2025-11-03 15:35:00 |     262644 |    262668 |   24 |  107955.6016 |  106447.5000 |   -1.397 |   -1.497 |     manual
 431 |  LONG | 2025-11-03 16:05:00 | 2025-11-04 14:45:00 |     262674 |    262946 |  272 |  105510.7969 |  104117.2031 |   -1.321 |   -1.421 |     manual
 432 |  LONG | 2025-11-04 14:55:00 | 2025-11-10 11:00:00 |     262948 |    264629 | 1681 |  104502.1016 |  106079.7031 |    1.510 |    1.410 |     manual
 433 | SHORT | 2025-11-10 11:05:00 | 2025-11-10 13:00:00 |     264630 |    264653 |   23 |  106031.7969 |  106198.1016 |   -0.157 |   -0.257 |     manual
 434 |  LONG | 2025-11-10 13:05:00 | 2025-11-10 14:50:00 |     264654 |    264675 |   21 |  106563.2031 |  104719.8984 |   -1.730 |   -1.830 |     manual
 435 |  LONG | 2025-11-10 15:20:00 | 2025-11-11 12:40:00 |     264681 |    264937 |  256 |  105338.7031 |  104745.1016 |   -0.564 |   -0.664 |     manual
 436 | SHORT | 2025-11-11 12:45:00 | 2025-11-11 13:00:00 |     264938 |    264941 |    3 |  104450.7031 |  104625.7969 |   -0.168 |   -0.268 |     manual
 437 |  LONG | 2025-11-11 13:15:00 | 2025-11-11 13:20:00 |     264944 |    264945 |    1 |  104435.2031 |  104384.1016 |   -0.049 |   -0.149 |     manual
 438 |  LONG | 2025-11-11 14:00:00 | 2025-11-11 14:10:00 |     264953 |    264955 |    2 |  104394.5000 |  104388.2969 |   -0.006 |   -0.106 |     manual
 439 |  LONG | 2025-11-11 14:15:00 | 2025-11-11 14:35:00 |     264956 |    264960 |    4 |  104487.2031 |  104332.7031 |   -0.148 |   -0.248 |     manual
 440 |  LONG | 2025-11-11 14:40:00 | 2025-11-11 14:50:00 |     264961 |    264963 |    2 |  104094.7969 |  103954.2969 |   -0.135 |   -0.235 |     manual
 441 |  LONG | 2025-11-25 15:15:00 | 2025-11-30 11:55:00 |     269000 |    270400 | 1400 |   86572.2031 |   91046.1016 |    5.168 |    5.068 |     manual
 442 | SHORT | 2025-11-30 12:00:00 | 2025-12-01 11:05:00 |     270401 |    270678 |  277 |   91036.8984 |   86496.1016 |    4.988 |    4.888 |     manual
 443 | SHORT | 2025-12-01 11:10:00 | 2025-12-01 11:50:00 |     270679 |    270687 |    8 |   86485.8984 |   86301.6016 |    0.213 |    0.113 |     manual
 444 |  LONG | 2025-12-01 13:10:00 | 2025-12-02 12:00:00 |     270703 |    270977 |  274 |   86088.2031 |   87379.7969 |    1.500 |    1.400 |     manual
 445 | SHORT | 2025-12-02 12:05:00 | 2025-12-08 13:25:00 |     270978 |    272722 | 1744 |   87464.7031 |   91660.1016 |   -4.797 |   -4.897 |     manual
 446 |  LONG | 2025-12-08 14:30:00 | 2025-12-08 14:40:00 |     272735 |    272737 |    2 |   91587.8984 |   91518.8984 |   -0.075 |   -0.175 |     manual
 447 |  LONG | 2025-12-08 14:55:00 | 2025-12-08 15:10:00 |     272740 |    272743 |    3 |   90851.3984 |   90243.1016 |   -0.670 |   -0.770 |     manual
 448 |  LONG | 2025-12-08 15:50:00 | 2025-12-09 14:55:00 |     272751 |    273028 |  277 |   90139.5000 |   90360.7969 |    0.246 |    0.146 |     manual
 449 |  LONG | 2025-12-09 15:00:00 | 2025-12-14 11:25:00 |     273029 |    274426 | 1397 |   90894.8984 |   89513.3984 |   -1.520 |   -1.620 |     manual
 450 | SHORT | 2025-12-14 11:35:00 | 2025-12-15 13:40:00 |     274428 |    274741 |  313 |   89358.0000 |   89472.8984 |   -0.129 |   -0.229 |     manual
 451 |  LONG | 2025-12-15 13:50:00 | 2025-12-15 14:55:00 |     274743 |    274756 |   13 |   89439.7031 |   88043.0000 |   -1.562 |   -1.662 |     manual
 452 |  LONG | 2025-12-15 15:40:00 | 2025-12-16 12:45:00 |     274765 |    275018 |  253 |   87204.2969 |   87377.0000 |    0.198 |    0.098 |     manual
 453 | SHORT | 2025-12-16 12:50:00 | 2025-12-16 13:55:00 |     275019 |    275032 |   13 |   87233.7969 |   86447.0000 |    0.902 |    0.802 |     manual
 454 |  LONG | 2025-12-16 14:15:00 | 2025-12-16 14:20:00 |     275036 |    275037 |    1 |   86894.2031 |   86898.2969 |    0.005 |   -0.095 |     manual
 455 |  LONG | 2025-12-16 14:25:00 | 2025-12-21 12:00:00 |     275038 |    276449 | 1411 |   86939.0000 |   88671.2969 |    1.993 |    1.893 |     manual
 456 | SHORT | 2025-12-21 12:05:00 | 2025-12-22 15:40:00 |     276450 |    276781 |  331 |   88738.3984 |   89411.3984 |   -0.758 |   -0.858 |     manual
 457 |  LONG | 2025-12-22 16:00:00 | 2025-12-29 11:05:00 |     276785 |    278742 | 1957 |   89851.3984 |   87766.8984 |   -2.320 |   -2.420 |     manual
 458 | SHORT | 2025-12-29 11:10:00 | 2025-12-29 12:00:00 |     278743 |    278753 |   10 |   87780.8984 |   87591.5000 |    0.216 |    0.116 |     manual
 459 |  LONG | 2025-12-29 13:05:00 | 2025-12-30 12:00:00 |     278766 |    279041 |  275 |   87389.1016 |   87974.8984 |    0.670 |    0.570 |     manual
 460 | SHORT | 2026-01-06 12:10:00 | 2026-01-12 11:00:00 |     281059 |    282773 | 1714 |   93899.2969 |   90490.5000 |    3.630 |    3.530 |     manual
 461 | SHORT | 2026-01-12 11:05:00 | 2026-01-12 14:25:00 |     282774 |    282814 |   40 |   90510.3984 |   90280.1016 |    0.254 |    0.154 |     manual
 462 |  LONG | 2026-01-12 14:55:00 | 2026-01-13 11:05:00 |     282820 |    283062 |  242 |   90903.1016 |   92211.3984 |    1.439 |    1.339 |     manual
 463 | SHORT | 2026-01-13 11:10:00 | 2026-01-13 12:15:00 |     283063 |    283076 |   13 |   92218.0000 |   92082.0000 |    0.147 |    0.047 |     manual
 464 | SHORT | 2026-01-13 12:25:00 | 2026-01-19 14:30:00 |     283078 |    284831 | 1753 |   92074.2031 |   92924.7031 |   -0.924 |   -1.024 |     manual
 465 |  LONG | 2026-01-19 15:00:00 | 2026-01-20 13:30:00 |     284837 |    285107 |  270 |   92950.8984 |   90911.2969 |   -2.194 |   -2.294 |     manual
 466 |  LONG | 2026-01-20 13:45:00 | 2026-01-27 11:10:00 |     285110 |    287095 | 1985 |   91035.0000 |   87885.2031 |   -3.460 |   -3.560 |     manual
 467 | SHORT | 2026-01-27 11:15:00 | 2026-02-01 11:05:00 |     287096 |    288534 | 1438 |   87837.1016 |   78437.0000 |   10.702 |   10.602 |     manual
 468 | SHORT | 2026-02-01 11:10:00 | 2026-02-03 14:40:00 |     288535 |    289153 |  618 |   78491.3984 |   77870.1016 |    0.792 |    0.692 |     manual
 469 |  LONG | 2026-02-03 15:00:00 | 2026-02-03 15:05:00 |     289157 |    289158 |    1 |   77410.2969 |   77621.8984 |    0.273 |    0.173 |     manual
 470 |  LONG | 2026-02-10 15:15:00 | 2026-02-15 12:25:00 |     291176 |    292582 | 1406 |   68889.7969 |   70368.2969 |    2.146 |    2.046 |     manual
 471 | SHORT | 2026-02-15 12:30:00 | 2026-02-15 13:00:00 |     292583 |    292589 |    6 |   70361.8984 |   69436.0000 |    1.316 |    1.216 |     manual
 472 | SHORT | 2026-02-15 13:30:00 | 2026-02-16 13:40:00 |     292595 |    292885 |  290 |   68991.7969 |   68431.8984 |    0.812 |    0.712 |     manual
 473 |  LONG | 2026-02-16 13:45:00 | 2026-02-16 13:50:00 |     292886 |    292887 |    1 |   68324.0000 |   68278.2031 |   -0.067 |   -0.167 |     manual
 474 |  LONG | 2026-02-16 14:10:00 | 2026-02-16 15:55:00 |     292891 |    292912 |   21 |   68417.0000 |   67536.8984 |   -1.286 |   -1.386 |     manual
 475 |  LONG | 2026-02-16 16:05:00 | 2026-02-17 10:45:00 |     292914 |    293138 |  224 |   67725.7969 |   67826.7031 |    0.149 |    0.049 |     manual
 476 | SHORT | 2026-02-17 10:50:00 | 2026-02-17 14:45:00 |     293139 |    293186 |   47 |   67787.0000 |   67088.1016 |    1.031 |    0.931 |     manual
 477 |  LONG | 2026-02-17 15:00:00 | 2026-02-17 15:05:00 |     293189 |    293190 |    1 |   67100.8984 |   67027.7969 |   -0.109 |   -0.209 |     manual
 478 |  LONG | 2026-02-17 15:20:00 | 2026-02-18 14:50:00 |     293193 |    293475 |  282 |   66975.3984 |   67204.1016 |    0.341 |    0.241 |     manual
 479 |  LONG | 2026-02-18 17:00:00 | 2026-02-22 13:45:00 |     293501 |    294614 | 1113 |   67207.0000 |   67684.2031 |    0.710 |    0.610 |     manual
 480 |  LONG | 2026-02-22 14:20:00 | 2026-03-01 13:00:00 |     294621 |    296621 | 2000 |   67626.1016 |   66276.8984 |   -1.995 |   -2.095 |     manual
 481 | SHORT | 2026-03-01 13:10:00 | 2026-03-02 13:00:00 |     296623 |    296909 |  286 |   66311.0000 |   65885.2031 |    0.642 |    0.542 |     manual
 482 |  LONG | 2026-03-02 13:20:00 | 2026-03-02 13:55:00 |     296913 |    296920 |    7 |   66050.6016 |   65449.0000 |   -0.911 |   -1.011 |     manual
 483 |  LONG | 2026-03-02 14:25:00 | 2026-03-02 15:05:00 |     296926 |    296934 |    8 |   65585.1016 |   67739.6016 |    3.285 |    3.185 |     manual
 484 |  LONG | 2026-03-02 15:10:00 | 2026-03-03 13:15:00 |     296935 |    297200 |  265 |   68434.5000 |   67117.5000 |   -1.924 |   -2.024 |     manual
 485 |  LONG | 2026-03-03 13:55:00 | 2026-03-03 14:50:00 |     297208 |    297219 |   11 |   66926.7031 |   66789.2031 |   -0.205 |   -0.305 |     manual
 486 |  LONG | 2026-03-03 14:55:00 | 2026-03-04 12:20:00 |     297220 |    297477 |  257 |   66569.2969 |   70676.1016 |    6.169 |    6.069 |     manual
