RL Commander Backtest Detailed Report
================================================================================
Model Path      : /Users/hwanghoyeon/Documents/crypto_bot/v2/models/rl_commander/runs/m002/best_model.zip
Initial Balance : 10000.00
Final Balance   : 10989.71
Total Return(%) : +9.90
Test Period     : 2023-05-06 14:35:00 ~ 2026-05-04 13:05:00
Total Trades    : 712
Long Trades     : 711
Short Trades    : 1
Win Rate(%)     : 73.60

Column Guide
--------------------------------------------------------------------------------
entry_time     : 포지션 진입 시각 (전체 데이터 기간 datetime 기준)
exit_time      : 포지션 청산 시각
entry_step     : 전체 데이터 내 진입 인덱스(5분봉 기준 step)
exit_step      : 전체 데이터 내 청산 인덱스
hold           : 보유한 step 수 (1 step = 5분)
entry_px       : 진입 가격
exit_px        : 청산 가격
gross%         : 수수료 제외 수익률(%)
net%           : 수수료 포함 순수익률(%)
exit_type      : 청산 유형 (manual=모델 청산, forced=에피소드 종료 강제청산)

Trade Logs
--------------------------------------------------------------------------------
   # |  side |          entry_time |           exit_time | entry_step | exit_step | hold |     entry_px |      exit_px |   gross% |     net% |  exit_type
---------------------------------------------------------------------------------------------------------------------------------------------------------
 321 |  LONG | 2024-08-23 19:10:00 | 2024-08-25 13:25:00 |     136855 |    137362 |  507 |   63506.6602 |   64082.8281 |    0.907 |    0.807 |     manual
 322 |  LONG | 2024-09-01 18:05:00 | 2024-09-02 13:00:00 |     139434 |    139661 |  227 |   58165.4609 |   58352.3594 |    0.321 |    0.221 |     manual
 323 |  LONG | 2024-09-02 17:00:00 | 2024-09-02 20:50:00 |     139709 |    139755 |   46 |   58471.1719 |   59100.0000 |    1.075 |    0.975 |     manual
 324 |  LONG | 2024-09-02 20:55:00 | 2024-09-03 12:15:00 |     139756 |    139940 |  184 |   58989.2305 |   59195.8984 |    0.350 |    0.250 |     manual
 325 |  LONG | 2024-09-10 20:40:00 | 2024-09-12 11:25:00 |     142057 |    142522 |  465 |   57806.6094 |   58098.0508 |    0.504 |    0.404 |     manual
 326 |  LONG | 2024-09-12 20:55:00 | 2024-09-13 15:20:00 |     142636 |    142857 |  221 |   58208.3398 |   58825.5898 |    1.060 |    0.960 |     manual
 327 |  LONG | 2024-09-13 20:00:00 | 2024-09-15 13:05:00 |     142913 |    143406 |  493 |   59662.7188 |   60129.3984 |    0.782 |    0.682 |     manual
 328 |  LONG | 2024-09-15 17:00:00 | 2024-09-17 14:20:00 |     143453 |    143997 |  544 |   60025.4883 |   60207.8281 |    0.304 |    0.204 |     manual
 329 |  LONG | 2024-09-17 19:00:00 | 2024-09-19 03:00:00 |     144053 |    144437 |  384 |   60532.0508 |   62125.9805 |    2.633 |    2.533 |     manual
 330 |  LONG | 2024-09-19 03:05:00 | 2024-09-19 10:25:00 |     144438 |    144526 |   88 |   62113.4219 |   62643.5586 |    0.853 |    0.753 |     manual
 331 |  LONG | 2024-09-19 20:05:00 | 2024-09-20 04:05:00 |     144642 |    144738 |   96 |   63204.6016 |   64063.6602 |    1.359 |    1.259 |     manual
 332 |  LONG | 2024-09-20 04:10:00 | 2024-09-23 14:15:00 |     144739 |    145724 |  985 |   63955.5000 |   63685.6484 |   -0.422 |   -0.522 |     manual
 333 |  LONG | 2024-09-23 18:00:00 | 2024-09-24 08:00:00 |     145769 |    145937 |  168 |   63312.4492 |   63652.6992 |    0.537 |    0.437 |     manual
 334 |  LONG | 2024-09-24 09:55:00 | 2024-09-24 10:25:00 |     145960 |    145966 |    6 |   63525.3281 |   63678.4805 |    0.241 |    0.141 |     manual
 335 |  LONG | 2024-09-24 20:45:00 | 2024-09-26 10:30:00 |     146090 |    146543 |  453 |   64191.4102 |   64399.3984 |    0.324 |    0.224 |     manual
 336 |  LONG | 2024-09-26 20:00:00 | 2024-09-27 06:10:00 |     146657 |    146779 |  122 |   64779.6094 |   65494.9492 |    1.104 |    1.004 |     manual
 337 |  LONG | 2024-09-27 06:15:00 | 2024-09-27 14:20:00 |     146780 |    146877 |   97 |   65516.0117 |   66269.9375 |    1.151 |    1.051 |     manual
 338 |  LONG | 2024-10-04 20:00:00 | 2024-10-07 07:00:00 |     148961 |    149669 |  708 |   62366.5781 |   63695.5898 |    2.131 |    2.031 |     manual
 339 |  LONG | 2024-10-07 07:45:00 | 2024-10-07 14:15:00 |     149678 |    149756 |   78 |   63473.1484 |   64141.1914 |    1.052 |    0.952 |     manual
 340 |  LONG | 2024-10-07 18:00:00 | 2024-10-14 08:00:00 |     149801 |    151697 | 1896 |   63739.3281 |   64575.8984 |    1.312 |    1.212 |     manual
 341 |  LONG | 2024-10-14 08:50:00 | 2024-10-14 10:40:00 |     151707 |    151729 |   22 |   64435.6484 |   64953.5000 |    0.804 |    0.704 |     manual
 342 |  LONG | 2024-10-14 17:20:00 | 2024-10-15 12:30:00 |     151809 |    152039 |  230 |   65568.5078 |   65804.8438 |    0.360 |    0.260 |     manual
 343 |  LONG | 2024-10-15 19:00:00 | 2024-10-16 07:00:00 |     152117 |    152261 |  144 |   66804.5078 |   67007.3516 |    0.304 |    0.204 |     manual
 344 |  LONG | 2024-10-16 07:05:00 | 2024-10-16 08:20:00 |     152262 |    152277 |   15 |   66915.8828 |   67130.0234 |    0.320 |    0.220 |     manual
 345 |  LONG | 2024-10-16 21:40:00 | 2024-10-18 06:00:00 |     152437 |    152825 |  388 |   67535.5625 |   67983.9062 |    0.664 |    0.564 |     manual
 346 |  LONG | 2024-10-18 06:05:00 | 2024-10-18 14:05:00 |     152826 |    152922 |   96 |   68005.5703 |   68492.2266 |    0.716 |    0.616 |     manual
 347 |  LONG | 2024-10-25 19:20:00 | 2024-10-27 12:25:00 |     155001 |    155494 |  493 |   66885.2734 |   67381.8125 |    0.742 |    0.642 |     manual
 348 |  LONG | 2024-10-27 18:10:00 | 2024-10-28 09:55:00 |     155563 |    155752 |  189 |   67672.5234 |   68567.3828 |    1.322 |    1.222 |     manual
 349 |  LONG | 2024-10-28 19:00:00 | 2024-10-28 19:05:00 |     155861 |    155862 |    1 |   69371.1719 |   69397.2734 |    0.038 |   -0.062 |     manual
 350 |  LONG | 2024-10-28 19:10:00 | 2024-10-28 19:15:00 |     155863 |    155864 |    1 |   69593.6094 |   69709.1484 |    0.166 |    0.066 |     manual
 351 |  LONG | 2024-10-28 19:20:00 | 2024-10-29 02:20:00 |     155865 |    155949 |   84 |   69886.3672 |   71542.4297 |    2.370 |    2.270 |     manual
 352 |  LONG | 2024-10-29 02:25:00 | 2024-10-29 11:35:00 |     155950 |    156060 |  110 |   71371.6172 |   71502.2109 |    0.183 |    0.083 |     manual
 353 |  LONG | 2024-11-05 20:00:00 | 2024-11-06 02:05:00 |     158177 |    158250 |   73 |   69303.7891 |   71246.5312 |    2.803 |    2.703 |     manual
 354 |  LONG | 2024-11-06 02:10:00 | 2024-11-06 03:00:00 |     158251 |    158261 |   10 |   71299.3594 |   73930.0625 |    3.690 |    3.590 |     manual
 355 |  LONG | 2024-11-06 03:05:00 | 2024-11-06 06:20:00 |     158262 |    158301 |   39 |   74323.2266 |   75340.4062 |    1.369 |    1.269 |     manual
 356 |  LONG | 2024-11-06 06:25:00 | 2024-11-07 15:10:00 |     158302 |    158695 |  393 |   74747.2578 |   75225.6406 |    0.640 |    0.540 |     manual
 357 |  LONG | 2024-11-07 21:05:00 | 2024-11-10 05:00:00 |     158766 |    159437 |  671 |   76532.9766 |   79065.4062 |    3.309 |    3.209 |     manual
 358 |  LONG | 2024-11-10 05:05:00 | 2024-11-10 17:40:00 |     159438 |    159589 |  151 |   79201.5391 |   80196.4688 |    1.256 |    1.156 |     manual
 359 |  LONG | 2024-11-10 18:55:00 | 2024-11-11 08:05:00 |     159604 |    159762 |  158 |   80542.3906 |   81299.3594 |    0.940 |    0.840 |     manual
 360 |  LONG | 2024-11-11 08:40:00 | 2024-11-11 10:15:00 |     159769 |    159788 |   19 |   81223.7031 |   82322.8438 |    1.353 |    1.253 |     manual
 361 |  LONG | 2024-11-11 17:05:00 | 2024-11-11 18:45:00 |     159870 |    159890 |   20 |   84582.0703 |   85485.7891 |    1.068 |    0.968 |     manual
 362 |  LONG | 2024-11-11 18:50:00 | 2024-11-11 20:10:00 |     159891 |    159907 |   16 |   85734.4219 |   87139.6484 |    1.639 |    1.539 |     manual
 363 |  LONG | 2024-11-11 20:15:00 | 2024-11-11 21:25:00 |     159908 |    159922 |   14 |   86953.2422 |   88236.5234 |    1.476 |    1.376 |     manual
 364 |  LONG | 2024-11-11 21:30:00 | 2024-11-12 06:40:00 |     159923 |    160033 |  110 |   87951.0234 |   89415.5234 |    1.665 |    1.565 |     manual
 365 |  LONG | 2024-11-12 06:45:00 | 2024-11-13 13:45:00 |     160034 |    160406 |  372 |   89727.8125 |   89691.3672 |   -0.041 |   -0.141 |     manual
 366 |  LONG | 2024-11-13 22:05:00 | 2024-11-14 08:00:00 |     160506 |    160625 |  119 |   89245.4531 |   91149.6172 |    2.134 |    2.034 |     manual
 367 |  LONG | 2024-11-14 08:05:00 | 2024-11-14 14:30:00 |     160626 |    160703 |   77 |   91200.0000 |   91693.3672 |    0.541 |    0.441 |     manual
 368 |  LONG | 2024-11-14 20:40:00 | 2024-11-15 11:45:00 |     160777 |    160958 |  181 |   87951.3594 |   89443.4375 |    1.696 |    1.596 |     manual
 369 |  LONG | 2024-11-15 19:10:00 | 2024-11-16 10:30:00 |     161047 |    161231 |  184 |   89479.7266 |   91539.4297 |    2.302 |    2.202 |     manual
 370 |  LONG | 2024-11-16 10:50:00 | 2024-11-18 15:40:00 |     161235 |    161869 |  634 |   91456.6328 |   91898.2109 |    0.483 |    0.383 |     manual
 371 |  LONG | 2024-11-18 18:00:00 | 2024-11-19 09:00:00 |     161897 |    162077 |  180 |   91394.0703 |   91933.6406 |    0.590 |    0.490 |     manual
 372 |  LONG | 2024-11-19 20:00:00 | 2024-11-20 09:45:00 |     162209 |    162374 |  165 |   93275.6172 |   93205.2812 |   -0.075 |   -0.175 |     manual
 373 |  LONG | 2024-11-20 22:40:00 | 2024-11-21 04:00:00 |     162529 |    162593 |   64 |   94078.7969 |   96410.1875 |    2.478 |    2.378 |     manual
 374 |  LONG | 2024-11-21 04:05:00 | 2024-11-21 09:55:00 |     162594 |    162664 |   70 |   96585.9219 |   97609.9297 |    1.060 |    0.960 |     manual
 375 |  LONG | 2024-11-21 10:30:00 | 2024-11-21 11:05:00 |     162671 |    162678 |    7 |   97512.2031 |   98340.0000 |    0.849 |    0.749 |     manual
 376 |  LONG | 2024-11-21 21:00:00 | 2024-11-22 05:05:00 |     162797 |    162894 |   97 |   97828.8984 |   98858.5781 |    1.053 |    0.953 |     manual
 377 |  LONG | 2024-11-29 05:15:00 | 2024-11-29 12:05:00 |     164912 |    164994 |   82 |   96321.1016 |   97375.0000 |    1.094 |    0.994 |     manual
 378 |  LONG | 2024-11-29 19:00:00 | 2024-12-02 15:40:00 |     165077 |    165901 |  824 |   96947.5078 |   97138.7422 |    0.197 |    0.097 |     manual
 379 |  LONG | 2024-12-02 17:30:00 | 2024-12-02 18:15:00 |     165923 |    165932 |    9 |   95266.4531 |   95538.2969 |    0.285 |    0.185 |     manual
 380 |  LONG | 2024-12-02 18:35:00 | 2024-12-04 08:00:00 |     165936 |    166385 |  449 |   95838.2188 |   96666.4688 |    0.864 |    0.764 |     manual
 381 |  LONG | 2024-12-04 08:25:00 | 2024-12-04 09:30:00 |     166390 |    166403 |   13 |   96581.2969 |   96848.2266 |    0.276 |    0.176 |     manual
 382 |  LONG | 2024-12-04 21:50:00 | 2024-12-05 02:40:00 |     166551 |    166609 |   58 |   97679.7266 |  101522.1094 |    3.934 |    3.834 |     manual
 383 |  LONG | 2024-12-05 02:45:00 | 2024-12-05 09:05:00 |     166610 |    166686 |   76 |  101346.8984 |  102854.9219 |    1.488 |    1.388 |     manual
 384 |  LONG | 2024-12-12 09:15:00 | 2024-12-12 13:30:00 |     168704 |    168755 |   51 |  100954.1875 |  101230.0000 |    0.273 |    0.173 |     manual
 385 |  LONG | 2024-12-12 18:40:00 | 2024-12-15 12:00:00 |     168817 |    169601 |  784 |  101235.7031 |  102794.6562 |    1.540 |    1.440 |     manual
 386 |  LONG | 2024-12-15 18:00:00 | 2024-12-16 00:35:00 |     169673 |    169752 |   79 |  103244.2734 |  106544.5234 |    3.197 |    3.097 |     manual
 387 |  LONG | 2024-12-16 01:35:00 | 2024-12-16 14:40:00 |     169764 |    169921 |  157 |  105378.2578 |  105377.7578 |   -0.000 |   -0.100 |     manual
 388 |  LONG | 2024-12-16 18:00:00 | 2024-12-16 18:25:00 |     169961 |    169966 |    5 |  106900.7578 |  107752.1328 |    0.796 |    0.696 |     manual
 389 |  LONG | 2024-12-16 18:30:00 | 2024-12-17 14:40:00 |     169967 |    170209 |  242 |  107550.3281 |  107784.7109 |    0.218 |    0.118 |     manual
 390 |  LONG | 2024-12-24 19:15:00 | 2024-12-25 10:15:00 |     172280 |    172460 |  180 |   98514.6094 |   99042.6875 |    0.536 |    0.436 |     manual
 391 |  LONG | 2025-01-01 23:00:00 | 2025-01-02 08:50:00 |     174629 |    174747 |  118 |   94812.6328 |   96162.1016 |    1.423 |    1.323 |     manual
 392 |  LONG | 2025-01-02 08:55:00 | 2025-01-02 10:15:00 |     174748 |    174764 |   16 |   96146.3516 |   96713.3438 |    0.590 |    0.490 |     manual
 393 |  LONG | 2025-01-02 21:10:00 | 2025-01-03 16:20:00 |     174895 |    175125 |  230 |   97218.2578 |   98348.4062 |    1.162 |    1.062 |     manual
 394 |  LONG | 2025-01-03 19:55:00 | 2025-01-06 11:25:00 |     175168 |    175930 |  762 |   98588.9062 |   99239.2891 |    0.660 |    0.560 |     manual
 395 |  LONG | 2025-01-13 18:05:00 | 2025-01-13 20:50:00 |     178026 |    178059 |   33 |   92243.7578 |   93614.5312 |    1.486 |    1.386 |     manual
 396 |  LONG | 2025-01-13 20:55:00 | 2025-01-13 21:35:00 |     178060 |    178068 |    8 |   93586.1328 |   94182.4688 |    0.637 |    0.537 |     manual
 397 |  LONG | 2025-01-13 21:40:00 | 2025-01-14 08:10:00 |     178069 |    178195 |  126 |   94461.7188 |   95541.6016 |    1.143 |    1.043 |     manual
 398 |  LONG | 2025-01-14 08:55:00 | 2025-01-14 09:20:00 |     178204 |    178209 |    5 |   95509.4609 |   96180.7266 |    0.703 |    0.603 |     manual
 399 |  LONG | 2025-01-14 19:15:00 | 2025-01-15 12:55:00 |     178328 |    178540 |  212 |   96882.6719 |   96937.6328 |    0.057 |   -0.043 |     manual
 400 |  LONG | 2025-01-15 22:00:00 | 2025-01-17 04:40:00 |     178649 |    179017 |  368 |   99606.0703 |  101174.6406 |    1.575 |    1.475 |     manual
 401 |  LONG | 2025-01-17 04:45:00 | 2025-01-17 12:40:00 |     179018 |    179113 |   95 |  101259.0469 |  102705.9531 |    1.429 |    1.329 |     manual
 402 |  LONG | 2025-01-17 19:00:00 | 2025-01-20 06:50:00 |     179189 |    179907 |  718 |  104827.3438 |  108243.9531 |    3.259 |    3.159 |     manual
 403 |  LONG | 2025-01-27 07:05:00 | 2025-01-27 12:45:00 |     181926 |    181994 |   68 |   98972.2812 |   99785.1016 |    0.821 |    0.721 |     manual
 404 |  LONG | 2025-01-27 17:00:00 | 2025-01-27 20:50:00 |     182045 |    182091 |   46 |   99874.1719 |  101456.7500 |    1.585 |    1.485 |     manual
 405 |  LONG | 2025-01-27 20:55:00 | 2025-01-28 06:00:00 |     182092 |    182201 |  109 |  101375.7578 |  103097.3828 |    1.698 |    1.598 |     manual
 406 |  LONG | 2025-01-28 06:05:00 | 2025-01-28 10:05:00 |     182202 |    182250 |   48 |  103046.4609 |  102955.6094 |   -0.088 |   -0.188 |     manual
 407 |  LONG | 2025-01-28 19:00:00 | 2025-01-29 06:55:00 |     182357 |    182500 |  143 |  102073.6484 |  102802.5078 |    0.714 |    0.614 |     manual
 408 |  LONG | 2025-01-29 07:20:00 | 2025-01-29 07:55:00 |     182505 |    182512 |    7 |  102598.3125 |  102765.0000 |    0.162 |    0.062 |     manual
 409 |  LONG | 2025-01-29 09:55:00 | 2025-01-29 10:35:00 |     182536 |    182544 |    8 |  102335.5938 |  102666.2031 |    0.323 |    0.223 |     manual
 410 |  LONG | 2025-01-29 22:00:00 | 2025-01-30 06:10:00 |     182681 |    182779 |   98 |  103766.4062 |  105505.6797 |    1.676 |    1.576 |     manual
 411 |  LONG | 2025-01-30 06:15:00 | 2025-01-30 14:50:00 |     182780 |    182883 |  103 |  105276.0000 |  106035.1172 |    0.721 |    0.621 |     manual
 412 |  LONG | 2025-02-06 20:00:00 | 2025-02-07 04:05:00 |     184961 |    185058 |   97 |   96009.9688 |   97665.8828 |    1.725 |    1.625 |     manual
 413 |  LONG | 2025-02-07 04:10:00 | 2025-02-07 14:00:00 |     185059 |    185177 |  118 |   97657.5391 |   98846.6875 |    1.218 |    1.118 |     manual
 414 |  LONG | 2025-02-07 18:00:00 | 2025-02-10 13:45:00 |     185225 |    186038 |  813 |   97551.3125 |   97897.1562 |    0.355 |    0.255 |     manual
 415 |  LONG | 2025-02-10 18:00:00 | 2025-02-11 09:00:00 |     186089 |    186269 |  180 |   97477.7422 |   98283.4922 |    0.827 |    0.727 |     manual
 416 |  LONG | 2025-02-18 18:00:00 | 2025-02-19 06:55:00 |     188393 |    188548 |  155 |   94280.2422 |   95625.2500 |    1.427 |    1.327 |     manual
 417 |  LONG | 2025-02-19 07:00:00 | 2025-02-19 10:00:00 |     188549 |    188585 |   36 |   95702.5938 |   96455.5078 |    0.787 |    0.687 |     manual
 418 |  LONG | 2025-02-19 23:00:00 | 2025-02-20 12:10:00 |     188741 |    188899 |  158 |   96798.7188 |   97442.4922 |    0.665 |    0.565 |     manual
 419 |  LONG | 2025-02-20 21:25:00 | 2025-02-21 13:00:00 |     189010 |    189197 |  187 |   98185.6797 |   99225.9062 |    1.059 |    0.959 |     manual
 420 |  LONG | 2025-02-28 19:05:00 | 2025-03-02 09:30:00 |     191286 |    191747 |  461 |   84420.6328 |   86017.2812 |    1.891 |    1.791 |     manual
 421 |  LONG | 2025-03-02 10:30:00 | 2025-03-02 15:30:00 |     191759 |    191819 |   60 |   85909.1875 |   87532.4219 |    1.889 |    1.789 |     manual
 422 |  LONG | 2025-03-02 18:05:00 | 2025-03-03 13:40:00 |     191850 |    192085 |  235 |   93747.8828 |   93626.8438 |   -0.129 |   -0.229 |     manual
 423 |  LONG | 2025-03-03 18:00:00 | 2025-03-05 10:30:00 |     192137 |    192623 |  486 |   90080.3984 |   90326.2812 |    0.273 |    0.173 |     manual
 424 |  LONG | 2025-03-05 22:00:00 | 2025-03-06 04:45:00 |     192761 |    192842 |   81 |   90246.2891 |   92193.1719 |    2.157 |    2.057 |     manual
 425 |  LONG | 2025-03-13 04:55:00 | 2025-03-13 09:30:00 |     194860 |    194915 |   55 |   83293.3594 |   83355.6719 |    0.075 |   -0.025 |     manual
 426 |  LONG | 2025-03-13 20:00:00 | 2025-03-14 04:20:00 |     195041 |    195141 |  100 |   80491.2891 |   81979.3984 |    1.849 |    1.749 |     manual
 427 |  LONG | 2025-03-14 04:25:00 | 2025-03-14 10:50:00 |     195142 |    195219 |   77 |   82003.5938 |   83135.8828 |    1.381 |    1.281 |     manual
 428 |  LONG | 2025-03-14 10:55:00 | 2025-03-14 13:30:00 |     195220 |    195251 |   31 |   83050.2031 |   83689.2578 |    0.769 |    0.669 |     manual
 429 |  LONG | 2025-03-14 19:00:00 | 2025-03-19 15:50:00 |     195317 |    196719 | 1402 |   84621.6484 |   84816.2578 |    0.230 |    0.130 |     manual
 430 |  LONG | 2025-03-19 23:20:00 | 2025-03-24 08:20:00 |     196809 |    198069 | 1260 |   86467.3516 |   87308.0000 |    0.972 |    0.872 |     manual
 431 |  LONG | 2025-03-24 09:40:00 | 2025-03-24 10:50:00 |     198085 |    198099 |   14 |   87268.0000 |   87831.2969 |    0.645 |    0.545 |     manual
 432 |  LONG | 2025-03-31 18:05:00 | 2025-04-01 08:15:00 |     200202 |    200372 |  170 |   83092.2969 |   83815.8984 |    0.871 |    0.771 |     manual
 433 |  LONG | 2025-04-01 19:50:00 | 2025-04-01 21:05:00 |     200511 |    200526 |   15 |   85034.6016 |   85313.3984 |    0.328 |    0.228 |     manual
 434 |  LONG | 2025-04-01 21:25:00 | 2025-04-02 09:10:00 |     200530 |    200671 |  141 |   85184.5000 |   85307.0000 |    0.144 |    0.044 |     manual
 435 |  LONG | 2025-04-09 23:00:00 | 2025-04-12 18:55:00 |     202853 |    203668 |  815 |   83023.2969 |   85177.8984 |    2.595 |    2.495 |     manual
 436 |  LONG | 2025-04-12 20:00:00 | 2025-04-14 12:45:00 |     203681 |    204170 |  489 |   84972.2031 |   85182.2969 |    0.247 |    0.147 |     manual
 437 |  LONG | 2025-04-14 18:00:00 | 2025-04-15 08:00:00 |     204233 |    204401 |  168 |   85007.3984 |   85793.1016 |    0.924 |    0.824 |     manual
 438 |  LONG | 2025-04-15 08:20:00 | 2025-04-15 13:35:00 |     204405 |    204468 |   63 |   85908.2031 |   86086.5000 |    0.208 |    0.108 |     manual
 439 |  LONG | 2025-04-15 18:25:00 | 2025-04-16 14:20:00 |     204526 |    204765 |  239 |   84311.3984 |   84420.1016 |    0.129 |    0.029 |     manual
 440 |  LONG | 2025-04-16 22:35:00 | 2025-04-17 07:00:00 |     204864 |    204965 |  101 |   84499.2031 |   84757.1016 |    0.305 |    0.205 |     manual
 441 |  LONG | 2025-04-17 07:05:00 | 2025-04-17 07:15:00 |     204966 |    204968 |    2 |   84673.7031 |   84766.2969 |    0.109 |    0.009 |     manual
 442 |  LONG | 2025-04-17 07:20:00 | 2025-04-21 05:00:00 |     204969 |    206093 | 1124 |   84757.1016 |   87410.0000 |    3.130 |    3.030 |     manual
 443 |  LONG | 2025-04-21 05:05:00 | 2025-04-21 14:20:00 |     206094 |    206205 |  111 |   87409.2969 |   88022.7969 |    0.702 |    0.602 |     manual
 444 |  LONG | 2025-04-21 17:00:00 | 2025-04-21 19:55:00 |     206237 |    206272 |   35 |   86641.0000 |   87407.8984 |    0.885 |    0.785 |     manual
 445 |  LONG | 2025-04-21 20:00:00 | 2025-04-22 07:40:00 |     206273 |    206413 |  140 |   87260.7031 |   88465.3984 |    1.381 |    1.281 |     manual
 446 |  LONG | 2025-04-22 08:25:00 | 2025-04-22 10:35:00 |     206422 |    206448 |   26 |   88409.8984 |   88487.6016 |    0.088 |   -0.012 |     manual
 447 |  LONG | 2025-04-22 20:00:00 | 2025-04-22 21:45:00 |     206561 |    206582 |   21 |   91329.5000 |   93479.3984 |    2.354 |    2.254 |     manual
 448 |  LONG | 2025-04-22 21:50:00 | 2025-04-23 07:45:00 |     206583 |    206702 |  119 |   93086.7969 |   93785.5000 |    0.751 |    0.651 |     manual
 449 |  LONG | 2025-04-23 07:50:00 | 2025-04-23 08:00:00 |     206703 |    206705 |    2 |   93894.6016 |   93983.7969 |    0.095 |   -0.005 |     manual
 450 |  LONG | 2025-04-23 08:25:00 | 2025-04-25 14:10:00 |     206710 |    207355 |  645 |   94235.5000 |   95294.8984 |    1.124 |    1.024 |     manual
 451 |  LONG | 2025-04-25 18:10:00 | 2025-04-28 11:05:00 |     207403 |    208182 |  779 |   94703.7031 |   95434.7031 |    0.772 |    0.672 |     manual
 452 |  LONG | 2025-04-28 17:35:00 | 2025-04-28 19:10:00 |     208260 |    208279 |   19 |   93858.6016 |   94432.8984 |    0.612 |    0.512 |     manual
 453 |  LONG | 2025-04-28 19:15:00 | 2025-04-29 10:00:00 |     208280 |    208457 |  177 |   94664.6016 |   94942.6016 |    0.294 |    0.194 |     manual
 454 |  LONG | 2025-04-29 20:00:00 | 2025-05-01 09:25:00 |     208577 |    209026 |  449 |   95305.0000 |   95344.0000 |    0.041 |   -0.059 |     manual
 455 |  LONG | 2025-05-01 09:55:00 | 2025-05-01 10:00:00 |     209032 |    209033 |    1 |   95525.3984 |   95651.1016 |    0.132 |    0.032 |     manual
 456 |  LONG | 2025-05-01 21:10:00 | 2025-05-02 14:35:00 |     209167 |    209376 |  209 |   96693.3984 |   97593.1016 |    0.930 |    0.830 |     manual
 457 |  LONG | 2025-05-02 19:15:00 | 2025-05-07 12:00:00 |     209432 |    210785 | 1353 |   97039.8984 |   97036.3984 |   -0.004 |   -0.104 |     manual
 458 |  LONG | 2025-05-07 23:00:00 | 2025-05-08 04:00:00 |     210917 |    210977 |   60 |   97337.5000 |   99245.6016 |    1.960 |    1.860 |     manual
 459 |  LONG | 2025-05-08 04:05:00 | 2025-05-08 10:55:00 |     210978 |    211060 |   82 |   99220.8984 |   99787.6016 |    0.571 |    0.471 |     manual
 460 |  LONG | 2025-05-08 22:05:00 | 2025-05-09 06:00:00 |     211194 |    211289 |   95 |  102498.2969 |  103016.7969 |    0.506 |    0.406 |     manual
 461 |  LONG | 2025-05-09 06:05:00 | 2025-05-11 10:55:00 |     211290 |    211924 |  634 |  102967.8984 |  104641.5000 |    1.625 |    1.525 |     manual
 462 |  LONG | 2025-05-11 18:00:00 | 2025-05-12 07:00:00 |     212009 |    212165 |  156 |  103956.2969 |  105632.7031 |    1.613 |    1.513 |     manual
 463 |  LONG | 2025-05-19 07:40:00 | 2025-05-19 13:40:00 |     214189 |    214261 |   72 |  103163.3984 |  103034.0000 |   -0.125 |   -0.225 |     manual
 464 |  LONG | 2025-05-19 18:00:00 | 2025-05-19 19:55:00 |     214313 |    214336 |   23 |  105533.8984 |  105511.2031 |   -0.022 |   -0.122 |     manual
 465 |  LONG | 2025-05-19 20:00:00 | 2025-05-20 19:55:00 |     214337 |    214624 |  287 |  105694.6016 |  107040.0000 |    1.273 |    1.173 |     manual
 466 |  LONG | 2025-05-20 21:05:00 | 2025-05-21 06:40:00 |     214638 |    214753 |  115 |  107033.6016 |  107935.0000 |    0.842 |    0.742 |     manual
 467 |  LONG | 2025-05-21 06:45:00 | 2025-05-21 14:40:00 |     214754 |    214849 |   95 |  107736.2969 |  107779.5000 |    0.040 |   -0.060 |     manual
 468 |  LONG | 2025-05-21 23:00:00 | 2025-05-22 03:55:00 |     214949 |    215008 |   59 |  108893.2969 |  111769.5000 |    2.641 |    2.541 |     manual
 469 |  LONG | 2025-05-29 04:05:00 | 2025-05-29 10:45:00 |     217026 |    217106 |   80 |  107955.2031 |  108612.5000 |    0.609 |    0.509 |     manual
 470 |  LONG | 2025-06-05 21:20:00 | 2025-06-06 04:10:00 |     219249 |    219331 |   82 |  101108.1016 |  102527.0000 |    1.403 |    1.303 |     manual
 471 |  LONG | 2025-06-06 04:15:00 | 2025-06-06 06:20:00 |     219332 |    219357 |   25 |  102561.2969 |  102939.8984 |    0.369 |    0.269 |     manual
 472 |  LONG | 2025-06-06 06:25:00 | 2025-06-06 09:30:00 |     219358 |    219395 |   37 |  103074.2969 |  103660.8984 |    0.569 |    0.469 |     manual
 473 |  LONG | 2025-06-06 09:35:00 | 2025-06-06 14:05:00 |     219396 |    219450 |   54 |  103698.0000 |  104286.6016 |    0.568 |    0.468 |     manual
 474 |  LONG | 2025-06-06 19:00:00 | 2025-06-08 12:00:00 |     219509 |    220001 |  492 |  104529.8984 |  105639.2969 |    1.061 |    0.961 |     manual
 475 |  LONG | 2025-06-08 18:00:00 | 2025-06-09 09:35:00 |     220073 |    220260 |  187 |  106067.7031 |  106346.5000 |    0.263 |    0.163 |     manual
 476 |  LONG | 2025-06-09 18:00:00 | 2025-06-09 19:25:00 |     220361 |    220378 |   17 |  108369.5000 |  108674.5000 |    0.281 |    0.181 |     manual
 477 |  LONG | 2025-06-09 19:30:00 | 2025-06-09 19:35:00 |     220379 |    220380 |    1 |  108554.0000 |  108544.2031 |   -0.009 |   -0.109 |     manual
